"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019218","regulation of steroid metabolic process","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Lpcat3",1
"GO:0030148","sphingolipid biosynthetic process","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"B4galt5",1
"GO:0034644","cellular response to UV","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Aqp1",1
"GO:0043242","negative regulation of protein-containing complex disassembly","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Vil1",1
"GO:0043954","cellular component maintenance","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Abl2",1
"GO:0051346","negative regulation of hydrolase activity","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Rrp1b",1
"GO:0070936","protein K48-linked ubiquitination","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Ube2g2",1
"GO:0071901","negative regulation of protein serine/threonine kinase activity","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Spry4",1
"GO:1901992","positive regulation of mitotic cell cycle phase transition","1/148","57/8671",0.0175438596491228,1.02785680417259,0.0278042028005532,0.626376636845051,0.766730298098152,0.712041146596357,"Rb1",1
"GO:0055080","monoatomic cation homeostasis","5/148","315/8671",0.0158730158730159,0.92996567996568,-0.166844209986392,0.6289223421534,0.768461170869838,0.713648560097585,"Grina/Calm1/Atp6v0c/Trf/B2m",5
"GO:0001933","negative regulation of protein phosphorylation","3/148","189/8671",0.0158730158730159,0.92996567996568,-0.128273471009037,0.630438000434304,0.768461170869838,0.713648560097585,"Rb1/Spry4/Trib3",3
"GO:0006470","protein dephosphorylation","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Ptprr",1
"GO:0006661","phosphatidylinositol biosynthetic process","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Pgap1",1
"GO:0006809","nitric oxide biosynthetic process","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Cd36",1
"GO:0007044","cell-substrate junction assembly","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Wdpcp",1
"GO:0015837","amine transport","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Slc43a1",1
"GO:0016239","positive regulation of macroautophagy","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Igtp",1
"GO:0018210","peptidyl-threonine modification","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Igtp",1
"GO:0032963","collagen metabolic process","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Col5a1",1
"GO:0044784","metaphase/anaphase transition of cell cycle","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Rb1",1
"GO:0045445","myoblast differentiation","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Rb1",1
"GO:0046545","development of primary female sexual characteristics","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Ubb",1
"GO:0060021","roof of mouth development","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Wdpcp",1
"GO:0062014","negative regulation of small molecule metabolic process","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Trib3",1
"GO:0070252","actin-mediated cell contraction","1/148","58/8671",0.0172413793103448,1.01013513513514,0.0102049405504477,0.63279598415721,0.768461170869838,0.713648560097585,"Vil1",1
"GO:0051345","positive regulation of hydrolase activity","2/148","125/8671",0.016,0.937405405405405,-0.0928869184909999,0.633465271439925,0.768461170869838,0.713648560097585,"Cldn4/Calm1",2
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","2/148","125/8671",0.016,0.937405405405405,-0.0928869184909999,0.633465271439925,0.768461170869838,0.713648560097585,"Aqp1/Wdpcp",2
"GO:1901654","response to ketone","2/148","125/8671",0.016,0.937405405405405,-0.0928869184909999,0.633465271439925,0.768461170869838,0.713648560097585,"Cldn4/Aqp1",2
"GO:0045787","positive regulation of cell cycle","3/148","191/8671",0.0157068062827225,0.920227819442479,-0.146897492742022,0.637549618523446,0.769859152089417,0.714946826454058,"Rb1/Wiz/Ncapg2",3
"GO:0008361","regulation of cell size","2/148","126/8671",0.0158730158730159,0.92996567996568,-0.104348045207722,0.637801430146889,0.769859152089417,0.714946826454058,"Aqp1/Lpar3",2
"GO:0030324","lung development","2/148","126/8671",0.0158730158730159,0.92996567996568,-0.104348045207722,0.637801430146889,0.769859152089417,0.714946826454058,"Ada/Lta4h",2
