"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZC3H14",0.0055085868832801,0.02004329217976,0.121,0.089,1
"PPP2R5A",0.000418669850306914,0.0199980122648888,0.168,0.121,1
"TGFBR1",0.000247147249005091,0.0199955052156967,0.23,0.17,1
"RAD1",1.04147794936163e-05,0.0199935595122274,0.15,0.095,0.208295589872326
"GDE1",1.58908679813152e-05,0.019972327117154,0.356,0.264,0.317817359626305
"MAEA",3.8826165636813e-05,0.0199693528529302,0.292,0.214,0.776523312736261
"ERLIN2",0.000360956319905314,0.0199632081872701,0.127,0.085,1
"TESC",0.00291921163850706,0.0199602817954154,0.164,0.122,1
"LRRK1",0.00325166022602937,0.0199489566966908,0.127,0.092,1
"HN1L",8.66885319023727e-05,0.019936351514447,0.116,0.073,1
"LAPTM4B",4.05174854204941e-05,0.0199341379493883,0.1,0.059,0.810349708409882
"CASP8",0.000629494255541656,0.0199321786172092,0.174,0.126,1
"MED27",5.98183563662185e-06,0.0198731352605272,0.149,0.093,0.119636712732437
"HIBADH",8.77731213673155e-05,0.0198634619212676,0.197,0.139,1
"FRA10AC1",0.00010841460975335,0.0198590427658666,0.124,0.08,1
"STIM2",0.00203724847521018,0.019850543651869,0.135,0.098,1
"MAP1S",8.58391958476169e-06,0.019836754656632,0.184,0.12,0.171678391695234
"IDH1",0.00383216976546245,0.0198361972362083,0.422,0.35,1
"CDK17",0.000250614710918386,0.0198314244309947,0.146,0.1,1
"BPTF",0.00082022674637508,0.0198067925788382,0.325,0.257,1
"WHAMM",0.000116071589177161,0.019778592911286,0.205,0.145,1
"CDK16",2.79797996062472e-05,0.0197686011819545,0.255,0.182,0.559595992124944
"ARL8A",0.000447222732081648,0.0197665069365776,0.403,0.316,1
"URI1",5.10991012724895e-05,0.0197601783214267,0.191,0.134,1
"NUP50",0.000240954814908925,0.0197554689122098,0.217,0.159,1
"PYROXD1",0.0014892816610543,0.0197497449524442,0.12,0.084,1
"UBE2Q1",4.7415697736525e-05,0.019729817499945,0.288,0.212,0.948313954730501
"MED16",0.000119675367179573,0.0197229187551586,0.15,0.1,1
"LARP4",0.000198062696212664,0.0197152513240841,0.154,0.106,1
"COMMD5",6.91402308605906e-05,0.0196908603262561,0.402,0.307,1
"TSPAN31",0.000353409992997299,0.0196561442715542,0.249,0.186,1
"AP1AR",0.00113190364304504,0.0196403876092822,0.126,0.088,1
"UBA7",0.000104304551746497,0.0196125214249928,0.196,0.139,1
"TMEM254",1.95479365104466e-05,0.0195751170646163,0.123,0.075,0.390958730208933
"TBC1D23",0.000283741499987988,0.0195652728891543,0.135,0.091,1
"FAHD1",3.79334869015514e-05,0.0195509616381098,0.117,0.072,0.758669738031029
"CREB3",2.37300838455689e-05,0.0195488856289084,0.356,0.265,0.474601676911377
"SH3YL1",0.000141203230969256,0.0195441925673401,0.123,0.079,1
"RGS14",8.19797574901282e-05,0.0195434340932108,0.146,0.096,1
"VOPP1",0.00354263148833881,0.0195428796510415,0.678,0.564,1
"MICAL1",0.000729053094941587,0.0195363566456629,0.396,0.315,1
"RGS16",0.178203401681916,0.0195171096438224,0.103,0.087,1
"TMEM214",4.75465483568726e-05,0.0195144453218756,0.198,0.137,0.950930967137452
"PIM3",0.130584640009042,0.0195073871096179,0.861,0.792,1
"ERI1",0.00043139550202731,0.0194902280959797,0.117,0.077,1
"DHRS3",0.0043708636916824,0.0194801490074882,0.247,0.197,1
"FUZ",0.0421377647489191,0.0194489658939761,0.117,0.093,1
"S100A11",0.083177491067635,0.0194459720072162,0.999,0.998,1
"LINC00667",6.37192593992267e-06,0.019421812637633,0.198,0.132,0.127438518798453
"TMEM203",0.000208136379644257,0.019407162651312,0.158,0.11,1
"TMEM243",0.000189767835941044,0.0194068916737083,0.362,0.279,1
"DTWD1",2.69254342271411e-05,0.0194049993190345,0.104,0.061,0.538508684542821
"PPP1R35",2.36885638934734e-05,0.0193975173690174,0.135,0.086,0.473771277869467
"GTDC1",0.000118660016712325,0.0193820360447995,0.118,0.076,1
"FXYD3",0.00462618634019148,0.0193749964921056,0.248,0.194,1
"TXNDC11",1.70282251629758e-05,0.0193675773318133,0.29,0.21,0.340564503259515
"METTL8",0.000135050636022951,0.0193529204175665,0.112,0.071,1
"TMUB1",0.000543915244916907,0.0193377920128086,0.477,0.375,1
"BHLHE41",0.00293576591818586,0.019337493855652,0.138,0.101,1
"MR1",0.000137587978231509,0.0193207291800122,0.238,0.174,1
"TRAK1",0.0087881894540434,0.0193203587350887,0.146,0.112,1
"IPO7",1.255532895866e-06,0.019293947224979,0.305,0.212,0.0251106579173199
"LINC01503",0.000618758179917911,0.0192794605419539,0.117,0.079,1
"SLC10A3",3.12274699675298e-05,0.0192732916628849,0.178,0.12,0.624549399350597
"ZNF444",0.00010722213459822,0.0192700261010496,0.109,0.068,1
"RBM7",2.4624331955989e-05,0.0192563152875162,0.294,0.211,0.492486639119779
"CHMP1A",4.2664953747155e-05,0.0192310380940359,0.329,0.245,0.853299074943099
"SP140L",0.000533006378490111,0.0191985510385995,0.201,0.148,1
"RAB1A",0.0151018256840092,0.0191983184568749,0.78,0.687,1
"NDE1",9.76004695987568e-05,0.019193571858049,0.123,0.079,1
"PPP2R4",6.64612480141948e-05,0.0191934903142678,0.342,0.261,1
"SLC35C1",8.48131133669444e-05,0.0191907208104584,0.115,0.072,1
"ZNF503",0.000274238179202285,0.0191875009477768,0.141,0.096,1
"DHX15",5.10670675004299e-07,0.0191861960810886,0.301,0.205,0.010213413500086
"TCTA",0.000115894201261116,0.0191772697925399,0.164,0.112,1
"ATP6V1G1",0.154895765954466,0.0191670924552538,0.943,0.884,1
"COG2",5.63654580392979e-06,0.01914085223674,0.1,0.055,0.112730916078596
"TBC1D9B",1.81118563983691e-05,0.0191207331603324,0.296,0.213,0.362237127967382
"STRIP1",0.000202651133619519,0.0190808568447509,0.107,0.068,1
"CKAP2",5.67908586227175e-05,0.0190593068495848,0.138,0.089,1
"MIA3",0.000150038535965963,0.019040750861323,0.219,0.159,1
"SCAMP4",0.000435729715768272,0.0190398742703875,0.252,0.19,1
"COL1A1",0.795368783480008,0.0190330501430597,0.311,0.286,1
"ZHX1",0.00247720442564793,0.0190141550192947,0.115,0.081,1
"TRIM44",1.87493788953904e-05,0.0190048259152774,0.303,0.219,0.374987577907808
"TRAPPC10",2.58816448764073e-05,0.018995702220363,0.109,0.065,0.517632897528146
"AC016831.7",0.000540154363404503,0.0189889009922984,0.143,0.1,1
"UBE2D3",0.0750017661035826,0.0189790802942618,0.973,0.921,1
"KANSL2",0.000150907732943608,0.0189777678955217,0.124,0.081,1
"CSNK1G3",2.68669606957164e-05,0.0189530360160152,0.14,0.089,0.537339213914328
"TSPYL2",0.000846817856470481,0.0189368304395864,0.242,0.184,1
"ANKRD37",0.00561976426705079,0.0189101311027077,0.335,0.272,1
"WARS",0.00193392885804942,0.0189082502324815,0.608,0.514,1
"WSB1",0.00126647221280615,0.0189056591802721,0.719,0.603,1
"SLC35B4",0.000707752088234,0.0189005209738002,0.136,0.095,1
"EEA1",0.000136387233142775,0.0188946187239055,0.211,0.151,1
"RCC2",0.000265141086666584,0.0188886907395857,0.375,0.289,1
"SMC5",2.61455033626123e-05,0.0188304817255065,0.202,0.139,0.522910067252246
"OXLD1",0.0011264433089974,0.0188175897458752,0.199,0.149,1
"CD53",0.0324058792130764,0.0188174742145171,0.91,0.868,1
"MED6",1.08979210748125e-05,0.0188093620368544,0.2,0.134,0.21795842149625
"IPO9",0.000105992823313324,0.0188014107710257,0.145,0.096,1
"FAM219B",0.000370794756338666,0.0187645809472914,0.109,0.071,1
"PIK3CD",7.24830067165226e-05,0.0187534780324439,0.117,0.073,1
"RAB30-AS1",3.29269744485955e-05,0.0187514266920618,0.152,0.098,0.65853948897191
"LUZP1",3.53495713980153e-06,0.0187323477136841,0.284,0.199,0.0706991427960307
"CAMK2D",0.000106010837912648,0.0187235257985036,0.164,0.112,1
"UNK",0.000820123791065788,0.0187037071338763,0.121,0.083,1
"RNF14",7.12683045594829e-06,0.0186749925866712,0.176,0.114,0.142536609118966
"BNIP2",0.000148261862261912,0.0186597015689475,0.511,0.398,1
"AKIRIN2",9.33241377338853e-05,0.0186589601036156,0.618,0.489,1
"UBL3",0.000500567777097614,0.0186244460409216,0.405,0.32,1
"EIF4G3",1.09443887209169e-05,0.0186045498015471,0.184,0.121,0.218887774418339
"SLC35A3",0.000884619145046085,0.0185643891309595,0.103,0.069,1
"RABL3",2.89236636812243e-05,0.0185584705490914,0.115,0.07,0.578473273624485
"MAP4K5",0.00282658089515118,0.0185287103087661,0.118,0.084,1
"GABPB1",4.25401998749091e-05,0.0185271936233037,0.344,0.26,0.850803997498183
"PELP1",1.58102011965204e-06,0.0185157451467442,0.14,0.083,0.0316204023930408
"GPS2",9.38557911781543e-05,0.0184998312459831,0.137,0.09,1
"PLIN3",0.000111767639112162,0.0184951332506963,0.528,0.421,1
"PRPF4B",1.78210102062076e-05,0.0184904311410771,0.3,0.218,0.356420204124152
"RAB1B",0.00101417840547128,0.0184874780233005,0.415,0.332,1
"ZNF791",5.76252716652266e-05,0.0184796925973499,0.133,0.086,1
"EXOSC6",0.00148453420179894,0.0184731943887149,0.16,0.117,1
"BORCS6",0.00102678979926871,0.0184479500661166,0.144,0.102,1
"BLNK",0.00661229256995982,0.0184088673339348,0.128,0.096,1
"NIPBL",0.000683583156521423,0.0183902830408056,0.329,0.257,1
"FCHO1",0.00109028062893318,0.0183897092881384,0.105,0.071,1
"C6orf136",0.000180344864773698,0.0183693191507936,0.127,0.083,1
"C7orf26",1.72590129896464e-05,0.0183678478221652,0.149,0.095,0.345180259792928
"NBEAL2",0.0167541022571072,0.0183652556283239,0.107,0.081,1
"THTPA",4.41473711207123e-05,0.0183578913498644,0.129,0.082,0.882947422414246
"ZC3H12D",0.00371990463130284,0.018311013343193,0.126,0.091,1
"SAP30BP",7.48555383117212e-05,0.0182951690239323,0.429,0.33,1
"ATP9B",0.00278742956723484,0.0182673167233989,0.134,0.097,1
"POLD1",0.000226879753265889,0.0182467871716569,0.109,0.07,1
"TIMM8A",3.51524961116926e-05,0.0182321348116163,0.101,0.059,0.703049922233851
"ZCCHC9",9.33154267340968e-05,0.018226618294032,0.193,0.135,1
"AKAP8L",3.95570995128127e-05,0.0182234255754548,0.166,0.11,0.791141990256253
"CTNND1",0.000532993659581802,0.0182061429029142,0.301,0.234,1
"LILRA5",0.00287885860535597,0.0181914715506687,0.214,0.167,1
"ZNF280D",0.000226423267385063,0.0181821664514929,0.141,0.095,1
"TRIM11",2.62682896561949e-05,0.0181771453136258,0.147,0.095,0.525365793123897
"ACIN1",1.07120779735384e-05,0.0181498392665637,0.299,0.216,0.214241559470768
"TRIM27",5.01648799435316e-06,0.0181467625989673,0.193,0.128,0.100329759887063
"ZNF576",0.000356336590303443,0.0181359186468237,0.1,0.063,1
"WDFY4",0.00644494337764673,0.0181253550509947,0.146,0.111,1
"ZNF451",0.000644231389228327,0.0181058085991344,0.167,0.12,1
"IMPACT",4.62529917580939e-05,0.0181018173757658,0.181,0.123,0.925059835161878
"MSRB1",0.000129056517482331,0.0180979404109618,0.288,0.217,1
"ATP5E",0.0372823344553626,0.0180975225642555,0.998,0.997,1
"SMAP2",0.0118664625512561,0.0180859970619577,0.549,0.467,1
"FBXO21",8.51428775116743e-05,0.0180665322215743,0.104,0.063,1
"POLM",0.000239820157549493,0.0180544428226277,0.107,0.068,1
"UBFD1",4.08945050124726e-05,0.0180062809686998,0.102,0.06,0.817890100249452
"NPRL3",2.75194755091632e-05,0.0179983717845292,0.129,0.08,0.550389510183264
"MIER1",8.68247877991312e-06,0.0179661282735676,0.281,0.2,0.173649575598262
"ARL11",0.00325117685154364,0.0179486396397088,0.173,0.131,1
"GMEB1",3.35236080196432e-05,0.0179442553391578,0.115,0.07,0.670472160392864
"RP11-347P5.1",0.0040412294063953,0.0179174815724305,0.157,0.118,1
"ATG7",0.000414604949173561,0.0179138905785888,0.218,0.161,1
"DCTN6",3.39031290792772e-06,0.0178500272993933,0.436,0.321,0.0678062581585544
"TMEM70",0.000303515118141631,0.0178405254790649,0.567,0.46,1
"SLA",0.00910787377203016,0.0178383622015502,0.354,0.292,1
"SAAL1",4.67652836645089e-05,0.0178260768540219,0.106,0.063,0.935305673290178
"DGAT1",0.00282912372905185,0.0178165479660208,0.19,0.146,1
"DDX42",0.000105836207343286,0.0178145092757317,0.188,0.132,1
"FLOT2",0.000130304588348458,0.0177608379209454,0.254,0.187,1
"RP9",0.000523870239643206,0.0177518759171907,0.124,0.084,1
"HYOU1",0.00028568564277774,0.017746756007514,0.267,0.202,1
"TATDN3",0.000105615064025211,0.0177331001399034,0.174,0.12,1
"SMARCD1",4.89597513036911e-05,0.017721233954515,0.165,0.11,0.979195026073822
"UBE2D4",1.51921799998438e-05,0.0176842031880301,0.182,0.12,0.303843599996877
"TMEM55B",6.08556987832554e-05,0.017673171116092,0.303,0.227,1
"SNX12",1.92279194167983e-05,0.0176588359827748,0.196,0.132,0.384558388335966
"ANKRD13D",7.14896496174202e-05,0.0176084675778907,0.24,0.174,1
"PEX11B",0.0014736369612525,0.0176002806426356,0.101,0.069,1
"NUP98",0.000792221354925477,0.0175877452958034,0.268,0.205,1
"C2orf69",6.8710593539833e-05,0.0175691045158995,0.146,0.096,1
"TRIM28",1.62606072361551e-05,0.01756408054887,0.376,0.278,0.325212144723103
"BET1",0.000132272574713478,0.0175326708085366,0.204,0.147,1
"GATAD1",0.0110470163015655,0.0175095424765358,0.144,0.112,1
"PGPEP1",7.48370490832791e-06,0.01750774198797,0.148,0.091,0.149674098166558
"TBL3",2.86747155546437e-05,0.0174821050709621,0.135,0.085,0.573494311092873
"ZNF263",0.00287432786366251,0.017468476983371,0.136,0.099,1
"INSIG2",0.00117686984967653,0.0174458475228256,0.217,0.165,1
"NT5C3B",0.000413543285751039,0.017445073559341,0.15,0.104,1
"CBFB",5.68124496320082e-05,0.0174420523086889,0.324,0.243,1
"C4orf27",5.71696953502674e-06,0.0174219977745573,0.182,0.118,0.114339390700535
"RARRES2",0.432732929650811,0.0173951436469019,0.108,0.097,1
"TCEA2",0.000108330714643975,0.0173872849018561,0.142,0.094,1
"TUBA4A",0.0041439043946715,0.0173488456824782,0.303,0.244,1
"RAB7A",0.111933425662154,0.0173256099024579,0.912,0.839,1
"ZMYND15",0.0119662202069204,0.0173194892094947,0.15,0.117,1
"FOXRED1",3.47377596432596e-05,0.017318911847646,0.103,0.061,0.694755192865192
"GFER",2.05196276903026e-05,0.0172797396665697,0.316,0.232,0.410392553806052
"TMEM263",1.46061481899362e-06,0.0172732118702427,0.12,0.067,0.0292122963798724
"ENDOV",5.74906850915005e-05,0.0172690492943193,0.174,0.118,1
"ABHD17B",0.000138650208847778,0.0172579076408713,0.112,0.071,1
"ZDHHC4",0.000205262018575997,0.0172500880411338,0.338,0.26,1
"MEPCE",5.19648588787101e-05,0.0172328197573419,0.178,0.121,1
"PAPD4",0.000118638510502817,0.0172268717455143,0.301,0.225,1
"MAPK14",0.000286858471838906,0.0171969933095844,0.185,0.133,1
"GPATCH8",7.54561828732102e-05,0.0171937256746839,0.225,0.161,1
"GNB4",0.00223235515928807,0.0171849419433363,0.469,0.387,1
"ENPP4",0.0042772303077115,0.0171748907184912,0.106,0.075,1
"PICK1",0.000733702577542708,0.0171509378561964,0.11,0.073,1
"RNF34",5.45576672409268e-06,0.0171427875360992,0.176,0.114,0.109115334481853
"CMTR2",0.000417554440118852,0.0171289783735552,0.107,0.069,1
"MPV17L2",4.05753988027116e-06,0.0171229168261747,0.157,0.098,0.0811507976054232
"ACYP1",0.00024905852905785,0.017110145285953,0.111,0.071,1
"TMEM33",0.000105636834333353,0.0170701344889342,0.423,0.327,1
"CD96",0.00163781284679643,0.0170618745702942,0.12,0.084,1
"ADD3",0.00793168356413354,0.0170486086814226,0.119,0.089,1
"MTFR1L",7.65732449841609e-06,0.0170270787193718,0.19,0.126,0.153146489968322
"TMEM184B",0.00169681830983005,0.0170201798466166,0.163,0.12,1
"TMEM140",0.0170249239141384,0.0170161631424568,0.192,0.155,1
"TSFM",1.79042569142503e-07,0.0169973493595139,0.188,0.115,0.00358085138285006
"DCUN1D1",0.00151643981343087,0.0169948183883298,0.245,0.188,1
"NBEAL1",0.0234817493510964,0.0169939016574863,0.749,0.644,1
"TPK1",7.04691054406706e-05,0.0169910165673466,0.141,0.093,1
"TEX261",0.000508307148824272,0.0169648714770263,0.168,0.12,1
"GIMAP4",0.00401645974085453,0.0169470372511038,0.396,0.33,1
"PCIF1",6.56809239393909e-05,0.0169415081462611,0.22,0.157,1
"NUDT15",0.000177658126436756,0.0169394552195214,0.104,0.065,1
"MAN2B1",7.53188632202032e-05,0.0169352416205058,0.194,0.135,1
"UMAD1",0.000120327026118861,0.0169230910253643,0.127,0.083,1
"MUS81",0.000178525952676214,0.0169187767122707,0.158,0.108,1
"CRLF3",0.000398890717274949,0.0169124729654298,0.185,0.134,1
"MALT1",0.00252566765479617,0.0169023269355565,0.457,0.369,1
"ARHGEF7",0.00176726513066017,0.0168986507127556,0.15,0.11,1
"SPRTN",3.09463601463252e-05,0.0168956676443242,0.119,0.073,0.618927202926503
"GANAB",9.97223857152673e-05,0.0168935855343677,0.391,0.3,1
"SPR",0.00135246571129465,0.0168821697257165,0.129,0.091,1
"KIAA0930",0.000218821584594814,0.0168816886619105,0.385,0.299,1
"SLC43A3",0.0264051749721963,0.0168773023202412,0.466,0.406,1
"SETD3",4.60236550229149e-05,0.0168473916924046,0.303,0.223,0.920473100458298
"PIGP",0.000128806468906646,0.0168253227905683,0.385,0.294,1
"CPSF1",6.40148179312965e-05,0.0168133131080566,0.126,0.079,1
"GTF3C2",0.000281186948969512,0.0168083295805658,0.113,0.073,1
"AAGAB",0.000121295086418136,0.016806292248195,0.135,0.089,1
"HNRNPH2",0.00143716469983289,0.0167990623170076,0.377,0.303,1
"MED25",0.000421167495497569,0.0167614954571675,0.184,0.133,1
"RFC2",0.00515464405122334,0.0167547637751382,0.26,0.209,1
"E2F3",0.00872399889131345,0.0167476112572403,0.12,0.089,1
"VPS41",0.000284888705503108,0.0167427248104922,0.236,0.174,1
"METTL22",5.18679784167719e-05,0.0167421567167254,0.242,0.174,1
"LRRC25",0.00226387979186889,0.0167336934162327,0.37,0.294,1
"MRFAP1L1",0.000104918816696042,0.0167330113755012,0.136,0.09,1
"COX19",0.000264844969800311,0.0167299357837813,0.283,0.214,1
"ENTPD6",0.000245783273328719,0.0167202650685161,0.212,0.153,1
"AP006222.2",0.000159099202503984,0.0167133132700061,0.215,0.155,1
"SF3A1",8.22506386316545e-05,0.0166769865592613,0.323,0.243,1
"RNF135",0.000729363730907969,0.0166543562552026,0.281,0.218,1
"SLC30A5",0.000248534286233184,0.0166397900254969,0.167,0.116,1
"CDK7",0.00106950446301112,0.0166396008090367,0.108,0.073,1
"SBF1",0.000574024625024719,0.0166206711525008,0.104,0.068,1
"PLEKHF2",1.933497112754e-05,0.0165920407522904,0.277,0.198,0.3866994225508
"KIAA2013",0.000633105500932252,0.0165698876616469,0.26,0.196,1
"NUP107",0.000208344271530747,0.0165690430941389,0.136,0.091,1
"DDX59",0.000443432998097251,0.0165674979241775,0.112,0.074,1
"VAV3",0.000341952542642667,0.0165366942169483,0.125,0.083,1
"SUMF1",0.000629482616730602,0.0165355342111345,0.216,0.161,1
"SMIM13",0.000204734761424485,0.0165172093597216,0.146,0.099,1
"RAB2B",0.0622005988798445,0.016511284618944,0.103,0.083,1
"HSH2D",0.0034350124143638,0.0165107986009275,0.117,0.084,1
"SLC7A7",0.144464926248774,0.0164877076577046,0.656,0.597,1
"GGA3",0.000197658064699741,0.0164533336020667,0.121,0.079,1
"ARMCX1",0.000974788563284177,0.0164432986294126,0.168,0.122,1
"SLC25A20",7.93939020910522e-05,0.0164082182858088,0.1,0.06,1
"N4BP2L2",0.00327720161667669,0.0163803507054685,0.53,0.436,1
"ZDHHC6",7.14865181137601e-05,0.0163779368045409,0.252,0.183,1
"SUGP1",6.07228719233868e-06,0.0163641015570821,0.119,0.069,0.121445743846774
"NENF",0.0142357124025536,0.0163615933067283,0.708,0.594,1
"NXT2",2.36907922174183e-06,0.0163422318110558,0.157,0.095,0.0473815844348365
"FAIM",0.0786078268421128,0.0163366855764483,0.108,0.088,1
"APOL1",0.00195060788612938,0.0163352338609807,0.188,0.143,1
"NAB2",4.0853331858003e-05,0.0163070663679991,0.158,0.104,0.817066637160059
"GPR137B",0.0172927740118225,0.016301495782497,0.672,0.578,1
"NGFRAP1",0.0357109763914296,0.0162946677011584,0.275,0.23,1
"THAP9-AS1",0.000906289134854836,0.0162814742249684,0.231,0.174,1
"TMEM51",0.000993266751947793,0.0162228687222912,0.408,0.322,1
"RASSF7",0.000975343224470986,0.0162209407597381,0.133,0.093,1
"ICE2",0.00185526157626123,0.0161931163690565,0.141,0.102,1
"STK16",0.000319554656648477,0.0161911157149856,0.213,0.156,1
"B4GALT7",2.08081963320366e-05,0.016160073694065,0.255,0.18,0.416163926640731
"PPP2R5C",0.00336558025862332,0.016155544600735,0.534,0.44,1
"RNF10",5.26838909272033e-06,0.0161451424752889,0.397,0.29,0.105367781854407
"ZNF292",0.00169436401464187,0.0161395160504953,0.199,0.151,1
"HMGCS1",0.000225617639851431,0.0161384373767116,0.189,0.135,1
"KLHL7",5.21122548328695e-05,0.0161352160510277,0.178,0.122,1
"FBXO8",0.00131337733426835,0.0161133948112729,0.132,0.093,1
"FAM76A",0.000611168594856904,0.0160971768562093,0.1,0.065,1
"RITA1",6.43633485667749e-05,0.0160965151925457,0.119,0.074,1
"SPTY2D1",0.000105907114541035,0.0160880681721913,0.246,0.18,1
"MAVS",0.00282820473989187,0.0160704089197625,0.152,0.113,1
"HNRNPH3",1.03409680329072e-05,0.01606875536914,0.521,0.395,0.206819360658143
"DHRS9",0.00514584214886509,0.0160684086142546,0.127,0.093,1
"FMN1",5.66290834468821e-05,0.0160646245005059,0.138,0.089,1
"RPAP3",4.84741306006749e-05,0.0160624092652957,0.126,0.079,0.969482612013499
"KATNB1",0.00067165691823849,0.0160608096019327,0.109,0.072,1
"FAM21C",0.000196661100767032,0.0160452319801062,0.182,0.13,1
"NAPG",1.32958895979395e-05,0.0160259698162473,0.22,0.151,0.265917791958789
"ELMOD2",0.000369968069182082,0.0159834835353081,0.115,0.076,1
"PNPT1",7.46721016321e-05,0.0159723450383045,0.137,0.089,1
"UQCRB",0.0988711397177959,0.0159437015085744,0.975,0.931,1
"WDR11",8.70632273106855e-05,0.0159392015921241,0.168,0.114,1
