"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGLC3",5.66080281347497e-07,1.97252975406194,0.566,0.549,0.0113216056269499
"IGLC2",2.4853780509601e-12,1.31451933902538,0.826,0.807,4.97075610192021e-08
"TIMP1",1.76019870025393e-07,1.2599329680643,0.898,0.915,0.00352039740050787
"IGHG4",5.33913262262017e-09,1.23112893956907,0.725,0.71,0.000106782652452403
"CCL18",0.0125358474400171,1.20536087754698,0.347,0.325,1
"IGKC",2.81722321249175e-10,1.18262375224823,0.927,0.924,5.6344464249835e-06
"IGHG1",0.000246929538901768,1.13692656446083,0.553,0.534,1
"IGHG3",2.68402852991593e-10,0.957762900189054,0.721,0.699,5.36805705983186e-06
"CXCL5",0.000262449247033346,0.807723700151111,0.108,0.073,1
"CCL3L3",5.10974477202413e-08,0.80272413068424,0.711,0.672,0.00102194895440483
"SOD2",1.48162301624819e-39,0.802295630607223,0.98,0.966,2.96324603249638e-35
"CCL20",8.02718277905016e-08,0.790919411513653,0.495,0.431,0.00160543655581003
"IL1RN",3.74652470049242e-09,0.788945351021072,0.771,0.748,7.49304940098483e-05
"S100A8",1.28805299589105e-06,0.734980350025469,0.696,0.707,0.025761059917821
"FTH1",1.26084395724913e-39,0.695125095631871,1,1,2.52168791449827e-35
"IGHM",0.319942894796807,0.688044967589586,0.228,0.229,1
"CCL3",1.17700154688813e-09,0.684838893577334,0.822,0.774,2.35400309377626e-05
"CXCL8",3.75836949179108e-17,0.626080045003321,0.911,0.856,7.51673898358216e-13
"CD44",6.28631591215788e-21,0.605611853397532,0.96,0.952,1.25726318243158e-16
"MT2A",0.000677704672804597,0.604601620004817,0.863,0.892,1
"SLC25A37",2.08594255463331e-12,0.597368608297912,0.331,0.251,4.17188510926663e-08
"RNASE1",0.000313302921740526,0.592446434431833,0.442,0.421,1
"TREM1",7.95283437171772e-16,0.590311579093417,0.445,0.344,1.59056687434354e-11
"EREG",2.01591933246092e-14,0.579281295352791,0.631,0.546,4.03183866492183e-10
"MIR3945HG",4.95155269333612e-12,0.57561019650333,0.26,0.174,9.90310538667224e-08
"S100A9",2.6169337472935e-11,0.560191526207169,0.889,0.839,5.23386749458701e-07
"S100A12",5.58948166040399e-09,0.556476528596942,0.203,0.135,0.00011178963320808
"INHBA",2.29014926607563e-08,0.544766176287234,0.382,0.31,0.000458029853215125
"AQP9",1.48675122938131e-13,0.524620506367338,0.3,0.205,2.97350245876263e-09
"PTGS2",3.37165620430926e-08,0.518665056730851,0.518,0.469,0.000674331240861853
"CCL2",0.389325566353418,0.517203825513934,0.271,0.268,1
"CXCL2",1.63410700529599e-15,0.51480230252212,0.822,0.747,3.26821401059198e-11
"TNIP3",4.10958301300493e-08,0.511046729273118,0.233,0.17,0.000821916602600986
"CXCL3",1.05774106353054e-12,0.506764044306964,0.742,0.658,2.11548212706108e-08
"IL1B",3.08610087575512e-05,0.505069184494424,0.785,0.766,0.617220175151023
"C15orf48",1.06654647579598e-13,0.483262321237055,0.95,0.937,2.13309295159197e-09
"SEPP1",0.00702625388886297,0.462907850208105,0.307,0.281,1
"MMP1",0.00562216982871397,0.444410294612815,0.221,0.195,1
"TNFAIP6",0.00446832462989624,0.443358364559901,0.248,0.22,1
"FCN1",2.68136305089751e-08,0.422631318590444,0.264,0.19,0.000536272610179503
"APOBEC3A",3.56822751592986e-05,0.414253311791593,0.206,0.156,0.713645503185972
"WTAP",6.65630861714198e-09,0.413984823003281,0.757,0.771,0.00013312617234284
"MCEMP1",3.04443034704758e-09,0.407160577220721,0.196,0.126,6.08886069409516e-05
"NAMPT",5.674440535565e-28,0.406610901073743,0.952,0.93,1.134888107113e-23
"SAT1",5.84167125507624e-27,0.405914627426209,1,1,1.16833425101525e-22
"BTG1",8.07729391880489e-16,0.404962772558081,0.964,0.959,1.61545878376098e-11
"THBS1",1.74150914015183e-06,0.400110878240895,0.294,0.236,0.0348301828030366
"PDE4DIP",9.88950203554241e-14,0.396161335841398,0.555,0.499,1.97790040710848e-09
"ANPEP",5.05449737154577e-10,0.39515459311157,0.505,0.444,1.01089947430915e-05
"SLC7A11",2.24373369065055e-06,0.394011184437991,0.217,0.162,0.0448746738130109
"BNIP3L",1.33780771190676e-09,0.392830460408461,0.692,0.692,2.67561542381352e-05
"CD300E",1.46204471623743e-10,0.392775807219376,0.278,0.195,2.92408943247487e-06
"CXCL1",2.98665725258763e-09,0.387768833451037,0.582,0.504,5.97331450517525e-05
"CFD",6.15478724034004e-12,0.386237966143894,0.594,0.534,1.23095744806801e-07
"MIR4435-2HG",0.0490120668657824,0.385390291938256,0.535,0.578,1
"IER3",2.65936217463026e-13,0.376529693744587,0.894,0.856,5.31872434926051e-09
"CCL4L2",0.0705313866827397,0.375553456688915,0.618,0.643,1
"EMP1",8.26255884084104e-06,0.375466470862194,0.346,0.301,0.165251176816821
"LINC00152",0.0549146500883002,0.372209509848933,0.699,0.764,1
"IL6",0.0134828882344884,0.369718327367678,0.412,0.389,1
"CTSL",2.13537034383095e-11,0.355851239917553,0.846,0.777,4.2707406876619e-07
"SLC11A1",1.73727165611471e-09,0.350778066060215,0.463,0.399,3.47454331222943e-05
"PNRC1",2.65373938816089e-13,0.343411882275119,0.96,0.952,5.30747877632177e-09
"CCL4",0.0195751984757319,0.343391004091128,0.697,0.693,1
"OLR1",3.02854492700859e-05,0.340333325454413,0.464,0.429,0.605708985401718
"MALAT1",2.7026761428059e-16,0.337433487088663,0.999,0.999,5.40535228561179e-12
"FOSB",1.84110759954676e-06,0.331409229126946,0.844,0.891,0.0368221519909352
"NUPR1",0.00017491353846209,0.331017475649839,0.306,0.261,1
"BCL2A1",2.80255940811028e-05,0.329686086840132,0.832,0.844,0.560511881622056
"CLEC4E",6.53766551491299e-07,0.329100898859886,0.354,0.296,0.013075331029826
"FNDC3B",1.11029158004264e-09,0.326356819033998,0.479,0.427,2.22058316008528e-05
"MT-ND3",3.99089623783459e-25,0.30983075892234,0.995,0.998,7.98179247566917e-21
"LINC00936",0.00208941239293753,0.308473498386486,0.484,0.485,1
"TNFAIP3",1.27713241324297e-06,0.302217385851874,0.795,0.79,0.0255426482648594
"SLC40A1",0.382336474710657,0.302058503370837,0.343,0.345,1
"ATP2B1",0.00164411064933762,0.302040262044112,0.635,0.665,1
"MMP19",3.08311590076346e-07,0.297949808962314,0.527,0.464,0.00616623180152692
"FCGR2A",6.50139553059339e-11,0.293870493889914,0.827,0.814,1.30027910611868e-06
"GK",0.00029890128757439,0.289360950915578,0.638,0.669,1
"ATP13A3",1.41185097428986e-05,0.288053596120224,0.566,0.572,0.282370194857973
"CCL5",0.711952749734625,0.28616442963433,0.418,0.446,1
"KLF6",1.28934026244264e-09,0.285209352468358,0.93,0.932,2.57868052488527e-05
"CXCL9",0.344241859756832,0.284031662886385,0.298,0.327,1
"SMOX",0.218402808836335,0.279163488564737,0.26,0.266,1
"IL1A",0.000859514794969236,0.267961613704159,0.249,0.21,1
"EGR1",0.127790345534698,0.265032991330049,0.348,0.35,1
"JUND",9.59251602638245e-07,0.264907833898358,0.791,0.834,0.0191850320527649
"TNIP1",0.000114071782282732,0.259994019293475,0.625,0.631,1
"TNFRSF1B",2.53745224702591e-06,0.259757542880679,0.743,0.764,0.0507490449405181
"PLAUR",4.59082082527882e-06,0.259034762306804,0.974,0.961,0.0918164165055763
"RILPL2",0.000288474769215825,0.256829139038478,0.749,0.784,1
"ABL2",5.63616321709251e-06,0.256529737424675,0.626,0.612,0.11272326434185
"HIF1A",8.01654392135453e-07,0.250309614606264,0.726,0.721,0.0160330878427091
"ADA",0.485651392039663,0.248766017684869,0.252,0.285,1
"IGHA1",6.53237610175373e-05,0.246764531704976,0.736,0.72,1
"EHD1",0.0010176196196399,0.244796353726979,0.496,0.493,1
"KYNU",9.46645257265403e-05,0.244405426871241,0.687,0.71,1
"CTB-61M7.2",2.85071272245342e-10,0.242462213066116,0.151,0.083,5.70142544490685e-06
"PNP",0.0116502974697341,0.240823016572823,0.357,0.356,1
"SERPING1",0.172072859238595,0.240512191696966,0.563,0.62,1
"SDC2",4.74670796802848e-06,0.240409892159965,0.473,0.415,0.0949341593605695
"IL10",0.270830985483723,0.236721401403147,0.263,0.261,1
"SRGN",1.07784614450478e-09,0.236442360166418,0.999,0.999,2.15569228900956e-05
"CARD16",1.3730240018208e-06,0.236279648027722,0.765,0.79,0.027460480036416
"THAP2",0.00161616081147574,0.235467100709798,0.512,0.514,1
"NINJ1",1.46325327831253e-07,0.23529514750293,0.927,0.926,0.00292650655662507
"TM4SF1",0.0452964807151468,0.23529118663264,0.137,0.119,1
"RAB13",5.03667722014214e-06,0.235059345879373,0.605,0.594,0.100733544402843
"MXD1",2.40741899884566e-06,0.232128381317943,0.724,0.715,0.0481483799769131
"ELL2",6.1976907842983e-06,0.229219644147858,0.494,0.478,0.123953815685966
"FNIP2",0.000403420106840019,0.227793258240718,0.583,0.602,1
"MARCKS",6.7179512285669e-05,0.226761777286983,0.724,0.734,1
"C5AR1",8.70712403420772e-07,0.226738039347068,0.627,0.583,0.0174142480684154
"HES1",0.0240913035848514,0.225227966985224,0.304,0.287,1
"SPHK1",0.000676792160019167,0.223817179426274,0.537,0.525,1
"GADD45B",0.000231614009080431,0.221081341263839,0.865,0.889,1
"CD163",7.71709039435557e-05,0.217827442766066,0.49,0.451,1
"PPP1R15A",1.29917037414232e-07,0.216527461188466,0.927,0.934,0.00259834074828464
"MTRNR2L12",0.0536585761531132,0.215947668447587,0.348,0.354,1
"UPP1",0.0347604196133696,0.215809506360018,0.701,0.745,1
"FOS",0.0329437697734962,0.215440793654143,0.844,0.885,1
"LINC01272",0.000463238488906181,0.214894928727422,0.433,0.404,1
"HMOX1",0.256793285189781,0.214771177453509,0.572,0.592,1
"CCL13",0.00356471153265978,0.214506164986932,0.233,0.192,1
"BASP1",0.00103751568745594,0.213171157071638,0.635,0.654,1
"MZB1",0.46934503898945,0.212905440821679,0.13,0.128,1
"B4GALT1",0.00101293294306453,0.212713792337242,0.584,0.603,1
"ISG15",0.11691717254622,0.21062135775541,0.826,0.9,1
"TXN",0.125712287138589,0.209090842977296,0.962,0.981,1
"XIST",2.97120390754593e-13,0.209090387375927,0.17,0.085,5.94240781509186e-09
"TFRC",0.0333863374095519,0.208989625670048,0.512,0.525,1
"RARRES1",0.0744906747905135,0.208749331362054,0.186,0.17,1
"APOC1",0.401146972441059,0.207667390867964,0.596,0.66,1
"SLAMF9",0.00905393630487196,0.20738483701857,0.145,0.12,1
"GNS",0.000107023570645733,0.207214468263503,0.545,0.563,1
"PPIF",0.0864643398715278,0.207175498689224,0.745,0.787,1
"TNFAIP2",0.016421082875891,0.205897915370692,0.575,0.609,1
"NEAT1",4.91253283987368e-09,0.20310089073904,0.991,0.99,9.82506567974736e-05
"ADAM19",0.246854902940241,0.203023860371994,0.24,0.278,1
"ADM",0.117755764221997,0.203014999918309,0.35,0.354,1
"FTL",2.23077403691951e-07,0.20145159168448,1,1,0.00446154807383901
"NFKB1",0.000789530650455421,0.201235792466024,0.752,0.78,1
"MTRNR2L8",2.58467062455644e-06,0.200642562899412,0.291,0.231,0.0516934124911289
"ACSL1",0.00209567028889162,0.200364717751275,0.365,0.347,1
"METTL9",0.249705793623437,0.199902050614084,0.433,0.473,1
"SLC16A10",0.00015535778195788,0.199194196113383,0.441,0.411,1
"NBPF19",1.35100451744836e-05,0.199142324963228,0.221,0.171,0.270200903489673
"ISG20",0.759459057214691,0.19754158353524,0.658,0.711,1
"ZFYVE16",0.00140641496300673,0.197413214860332,0.439,0.432,1
"ZEB2",9.04291509031982e-07,0.19705280245096,0.704,0.715,0.0180858301806396
"RP11-670E13.6",0.00013056922288307,0.196924358706442,0.198,0.156,1
"XBP1",0.00193174974639692,0.196645093446625,0.661,0.694,1
"MIR22HG",0.0272104061570139,0.196377603859388,0.35,0.35,1
"ABCA1",8.60968791666519e-06,0.195129067552403,0.513,0.486,0.172193758333304
"PILRA",1.94094975099587e-05,0.194300338765792,0.632,0.629,0.388189950199174
"CECR1",0.000625635045909126,0.193825456780282,0.613,0.656,1
"SOCS3",0.000211523330539247,0.192614007663052,0.79,0.813,1
"ID3",0.015051215634688,0.192369510628712,0.367,0.438,1
"EIF1",7.3102710493739e-05,0.190388439094241,0.999,1,1
"MMP14",0.00633107573889669,0.190056708400618,0.636,0.664,1
"CSTB",2.37715879471423e-05,0.189409849659241,0.967,0.985,0.475431758942846
"SELM",0.0175657315253932,0.186956498184887,0.368,0.365,1
"IVNS1ABP",0.00113659964310504,0.186432406767643,0.485,0.488,1
"HPSE",0.00325351660893785,0.186430726739154,0.215,0.185,1
"CD81",0.183762769560275,0.185834652794348,0.646,0.713,1
"DNAAF1",0.000414051531630856,0.185729516981013,0.175,0.135,1
"PMP22",0.0858017153971327,0.18555457491869,0.631,0.658,1
"IL3RA",0.227353380159528,0.184907213530202,0.291,0.295,1
"SAMSN1",0.00025457956658995,0.184686710266286,0.805,0.817,1
"ANXA1",0.838538784927055,0.181645245858668,0.89,0.92,1
"DSE",0.005024350571693,0.181316738296306,0.526,0.555,1
"APLP2",2.83952782906019e-05,0.180808728814436,0.738,0.742,0.567905565812038
"NUMB",0.00442407038629773,0.180780764118722,0.41,0.401,1
"CFLAR",7.49355849784373e-06,0.18053543138487,0.874,0.901,0.149871169956875
"PTGER2",0.0872345264640744,0.180257363683971,0.225,0.217,1
"CRADD",0.552987927893448,0.179282585795496,0.18,0.185,1
"APOE",0.47908199890875,0.178567884129597,0.617,0.648,1
"IRAK2",0.00130258853525882,0.177117789315345,0.233,0.202,1
"GRAMD1A",0.0702766695223933,0.17646213438684,0.494,0.528,1
"IFIT2",0.64412746544424,0.176349571304372,0.214,0.213,1
"DNAJB6",4.26919277859119e-05,0.174511684203393,0.859,0.891,0.853838555718237
"MT1X",0.293946368539582,0.173292181822642,0.498,0.545,1
"MT-ND1",1.21039836641007e-12,0.173032710106812,0.997,0.999,2.42079673282014e-08
"FOSL2",7.55170682296972e-05,0.172281827675459,0.745,0.75,1
"FCER1G",5.81606075561314e-07,0.17222084048811,0.997,0.993,0.0116321215112263
"TIMP2",0.00415473689197293,0.172068137358289,0.551,0.562,1
"PDE4B",7.23526040669037e-05,0.171983135327336,0.716,0.722,1
"SLC44A1",0.0398972632474212,0.171297019030219,0.34,0.341,1
"IFI27",0.823147237335602,0.170877804140038,0.566,0.62,1
"SERPINA1",0.000114710593033206,0.170820032301911,0.865,0.851,1
"ICAM1",0.000720644379140707,0.170212370776407,0.785,0.783,1
"SLC2A3",0.00425667073284976,0.169006213096349,0.693,0.722,1
"SLC43A2",0.00296717058476768,0.168890988179828,0.662,0.69,1
"MPZL1",0.0712683679801225,0.166438076021569,0.34,0.342,1
"IL7R",0.193782515344854,0.166305318609924,0.556,0.579,1
"VCAN",0.00725335862000966,0.165935441123257,0.19,0.162,1
"IGHG2",0.507319811762471,0.165896904425311,0.221,0.245,1
"DUSP6",0.962653298410318,0.165689521912715,0.343,0.374,1
"LYZ",0.000452285927805314,0.165407360111138,0.963,0.978,1
"MMP3",0.00490946485647577,0.164960100514265,0.152,0.124,1
"MT-CO1",3.05960816621923e-10,0.164715319090977,0.998,1,6.11921633243846e-06
"HSPA1A",1.00810397059743e-05,0.164402666309039,0.811,0.799,0.201620794119486
"ITGAX",0.00433339777906873,0.163252101312131,0.562,0.579,1
"EIF1B",0.857004932715207,0.162958499266208,0.579,0.648,1
"TSC22D1",0.0322902174435893,0.162822496405589,0.492,0.482,1
"SNAPC1",0.405038589700446,0.162031489336434,0.215,0.242,1
"VEGFA",0.0315837427407309,0.161844892732142,0.498,0.507,1
"NR4A2",0.033263315891695,0.160982777668705,0.731,0.779,1
"CCL8",0.725426746930339,0.160732087792986,0.1,0.097,1
"CD93",0.065140007834511,0.160125928543096,0.373,0.379,1
"SMS",0.0699464670576734,0.159489100733268,0.601,0.631,1
"SLAMF1",0.0152797025877924,0.157557904166864,0.121,0.099,1
"AC013461.1",0.0880128145706402,0.157217180375456,0.158,0.147,1
"JUN",0.139670957403183,0.156221930410104,0.738,0.792,1
"HCAR2",0.00758127233954722,0.155470549224239,0.155,0.128,1
"SLCO2B1",0.85673820476874,0.155414782060748,0.459,0.51,1
"BEST1",0.00567496965586675,0.154492670398061,0.364,0.347,1
"SEC62",0.0276472400960406,0.154405384959572,0.718,0.767,1
"FPR3",0.166677498068489,0.154320188467461,0.561,0.614,1
"PLK3",0.0420744410070058,0.153244072951318,0.53,0.543,1
"MS4A7",0.0200040982903735,0.152679969932692,0.829,0.859,1
"MAP1LC3B",0.000398051545835615,0.152668389920805,0.831,0.855,1
"ERGIC1",0.0439648050629514,0.152189357573372,0.42,0.431,1
"KLF2",0.052438098133671,0.15166111890043,0.286,0.272,1
"RNF144B",0.0139507432241243,0.151367460512905,0.383,0.371,1
"JAK1",0.00132714786730837,0.150214519556421,0.603,0.615,1
"EPHX1",0.0632410319397931,0.149724152175213,0.302,0.29,1
"OTUD1",0.119711250663961,0.148927269994769,0.436,0.447,1
"SNX9",0.497390642017275,0.14831461074485,0.524,0.575,1
"PELI1",0.359058477122337,0.148047514314425,0.322,0.332,1
"DNAJC3",0.63448045114799,0.147476685464828,0.49,0.537,1
"SLC7A5",0.0551533779848007,0.146334817612454,0.514,0.534,1
"CD209",0.0170217427614247,0.145734278056449,0.254,0.227,1
"RASGEF1B",0.133775415141506,0.145472148279433,0.428,0.447,1
"UBE2D1",0.448590416239227,0.145455193925078,0.527,0.579,1
"SDC3",0.00131850244561337,0.14490286174994,0.299,0.266,1
"QKI",0.138256659360959,0.144632848418079,0.539,0.585,1
"MT-CYB",7.68361142637157e-07,0.144363505729559,0.997,0.999,0.0153672228527431
"GPCPD1",0.0140016696503607,0.144066037643825,0.452,0.452,1
"LYPD3",0.86840000837469,0.143843251563587,0.166,0.171,1
"C2",0.0365778282984259,0.14370162969028,0.428,0.416,1
"CTSS",0.00350270841125911,0.142846523811017,0.927,0.958,1
"RHBDD2",0.742767639357785,0.14270134174599,0.498,0.563,1
"RNF145",0.0842315114915229,0.142555538000378,0.574,0.611,1
"RBM47",0.0324606354853248,0.142351922867142,0.582,0.623,1
"CLIC4",0.107838336538878,0.141190932404838,0.383,0.406,1
"TLR2",0.0546658356253142,0.141174829186226,0.325,0.324,1
"ARL8B",0.152829180710318,0.140975253570596,0.576,0.641,1
"LDLR",0.000354349722672046,0.140872141668097,0.174,0.137,1
"RIT1",0.357244422606832,0.140824861982406,0.395,0.423,1
"ETS2",0.09233665482938,0.140234584246329,0.647,0.673,1
"SDC4",0.493491993354396,0.140208508358765,0.325,0.348,1
"RNF19B",0.0706755570999227,0.139847626080499,0.359,0.362,1
"A2M",0.723725141802168,0.139840124272882,0.467,0.519,1
"ATXN1",0.0852897374947165,0.139235219666326,0.263,0.26,1
"FLNA",0.0180183009702827,0.139231931569239,0.761,0.802,1
"SERPINB9",0.0566198854788989,0.138890832360781,0.721,0.743,1
"FOXO3",0.0745593461555162,0.137954407133489,0.356,0.364,1
"ST3GAL1",0.0570712877761373,0.137949991470377,0.366,0.376,1
"SDCBP",0.000511185867666845,0.137000230806844,0.915,0.936,1
"KDM6B",0.0568230732967471,0.136936546875375,0.638,0.681,1
"ITGB1",0.000414597679053052,0.136052101798304,0.648,0.673,1
"LILRB2",0.212693596666724,0.135761819707574,0.518,0.547,1
"PHACTR1",0.342919466195492,0.135676718804015,0.379,0.393,1
"RUNX1",0.397405962635303,0.135204052200264,0.377,0.408,1
"KCNMA1",0.215952890269162,0.134990860964285,0.254,0.252,1
"MT-ATP6",4.81380342315749e-07,0.134705500248125,0.997,0.998,0.00962760684631497
"ADAM8",0.0103897189305707,0.134175904104361,0.483,0.478,1
"MSR1",0.0546580724088691,0.134161601062498,0.44,0.426,1
"HBP1",0.0991070986985307,0.133861220403149,0.369,0.374,1
"TGIF1",0.00497461216015637,0.133517822256908,0.618,0.631,1
"CSTA",0.0396823093923598,0.133198418811359,0.679,0.705,1
"PFKFB3",0.104642693283561,0.132629547292013,0.545,0.569,1
"DENND5A",0.0104256039549841,0.131764111890854,0.255,0.232,1
"PPP1R15B",0.0221077032875619,0.131119731612163,0.495,0.506,1
"GPR84",0.401286079152485,0.130932629828499,0.238,0.269,1
"HAMP",0.0189808153284447,0.130762737348528,0.095,0.123,1
"AHNAK",0.064927441258336,0.129190541006589,0.568,0.612,1
"SLC15A3",0.0114971430914449,0.128133716636074,0.518,0.536,1
"IL6R",0.127755713352905,0.127945229025233,0.401,0.418,1
"ADAMDEC1",0.0824486722241524,0.127816304812258,0.351,0.328,1
"MT-CO3",3.42739206808534e-07,0.127762405903556,0.999,0.999,0.00685478413617068
"G0S2",0.014209462575632,0.126773068546819,0.792,0.775,1
"VMO1",0.0393555227683778,0.125803242006796,0.449,0.443,1
"NABP1",0.0775188048462235,0.125482987253778,0.468,0.493,1
"NRIP3",0.0093815278131506,0.125359866454265,0.147,0.12,1
"MT-ND4",1.42084984056216e-07,0.125305049117485,0.999,1,0.00284169968112432
"LPCAT1",0.181272936908488,0.124582249330558,0.344,0.351,1
"SLC6A6",0.0701498340508241,0.124533189547474,0.341,0.341,1
"SIGLEC1",0.0540579844865183,0.123839862474239,0.317,0.312,1
"SESTD1",0.0277449467253456,0.123774106977204,0.207,0.188,1
"MAP4K4",0.706029239204589,0.123612090574443,0.289,0.306,1
"CDKN1A",0.00428947895152865,0.123323077591732,0.81,0.833,1
"ATF3",0.175170304363597,0.1225993314211,0.552,0.571,1
"SERINC1",0.196198440529518,0.122569577637229,0.507,0.554,1
"YWHAZ",0.00472489109677495,0.121676560190857,0.891,0.927,1
"RP11-1143G9.4",0.501190215141321,0.121648470082771,0.601,0.627,1
"TNFRSF21",0.733091700810811,0.121645595336194,0.237,0.251,1
"STAB1",0.557374967685466,0.121632900662276,0.427,0.447,1
"CHMP1B",0.00830246365521002,0.121181927039014,0.812,0.839,1
"STX11",0.0201684077077328,0.121142292128933,0.788,0.818,1
"S100A6",0.00909739765194636,0.120500462154013,0.991,0.994,1
"CITED2",0.552897262166274,0.119863567553608,0.408,0.436,1
"ACE",0.159155543490294,0.11979957630645,0.262,0.258,1
"FURIN",0.12793850778753,0.119431617479847,0.342,0.346,1
"MECP2",0.393346615883446,0.118942491002898,0.322,0.338,1
"NDRG1",0.748332596860716,0.118843513080326,0.41,0.455,1
"HCAR3",0.031016257730505,0.118092481058345,0.13,0.109,1
"FNIP1",0.580164015388743,0.11764264522575,0.412,0.45,1
"MYO9B",0.10950300765249,0.117503473209352,0.531,0.566,1
"CCRL2",0.896184941916123,0.116977619662811,0.479,0.539,1
"CDC42EP3",0.413437601105454,0.116970071457704,0.161,0.183,1
"IL1R1",0.0283216763056294,0.116258308037673,0.173,0.152,1
"BANP",0.0434310935687026,0.116215448699301,0.246,0.231,1
"MGAT1",0.00523488408372557,0.114914419292204,0.787,0.844,1
"PRNP",0.0710787588701535,0.114830407528328,0.567,0.611,1
"CTB-58E17.1",0.00419829593186524,0.114786526123051,0.208,0.176,1
"SMIM3",0.359199061702166,0.114688908578824,0.504,0.54,1
"PPP1CB",0.671549470007327,0.114507760937237,0.663,0.731,1
"F13A1",0.0958145093586451,0.114397900755142,0.19,0.223,1
"MCL1",0.00280955387005861,0.114007028137812,0.931,0.941,1
"NLRP3",0.989672146466062,0.113545811433399,0.321,0.345,1
"LCP2",0.215905302506092,0.113078196080028,0.599,0.653,1
"ANXA5",0.262623286717412,0.113013908419938,0.974,0.98,1
"METRNL",0.440157465273528,0.112861368429246,0.526,0.572,1
"JARID2",0.490426336764521,0.111843750314386,0.385,0.437,1
"MAP3K8",0.321889949014759,0.111769262364507,0.652,0.708,1
"RAMP1",0.644578038588272,0.111766509702005,0.106,0.114,1
"CLEC5A",0.327089052301501,0.111019648773152,0.256,0.294,1
"PSAP",0.0915983894726608,0.110933150215548,0.986,0.986,1
"ITGA5",0.584236515895689,0.110455411402846,0.281,0.293,1
"INSIG1",0.0329344249869405,0.109817498787034,0.732,0.745,1
"SEMA6B",0.015537697796192,0.109454928171574,0.24,0.214,1
"MT1E",0.0743599239468835,0.109389227754262,0.296,0.338,1
"GBP5",0.50006792424565,0.109374666660113,0.313,0.323,1
"PI3",0.0221294240510668,0.109151836806963,0.122,0.101,1
"ZFP36L1",0.374227755028491,0.108584636331575,0.703,0.75,1
"PMAIP1",0.965035177287388,0.107811103278421,0.533,0.568,1
"BACH1",0.88636488406002,0.107805626827274,0.334,0.37,1
"OASL",0.620218766562789,0.107754368883624,0.288,0.318,1
"TCN2",0.658924233869141,0.107435905931811,0.425,0.451,1
"EPB41L3",0.385494397798594,0.107349760342468,0.41,0.439,1
"MT-ND2",0.000342525114268937,0.107224173932986,0.999,1,1
"CTNNB1",0.703195284139088,0.107128572710689,0.588,0.666,1
"CREM",0.00251834699574783,0.106969681304759,0.926,0.93,1
"GPNMB",0.411126892902889,0.106360583854709,0.511,0.516,1
"LUCAT1",0.0163261570121264,0.106134517560218,0.158,0.133,1
"USP12",0.969803418105449,0.106099523857769,0.362,0.396,1
"SLAMF7",0.974179483283153,0.105883378724088,0.389,0.425,1
"ANTXR2",0.248901564802255,0.105672121735018,0.214,0.21,1
"LITAF",0.0133387856128454,0.105646703079415,0.954,0.976,1
"MT-ND4L",0.0161903357915401,0.105525687364481,0.656,0.692,1
"OPTN",0.575464091048195,0.105514423483012,0.275,0.288,1
"HS3ST3B1",0.190418365964342,0.104962247283919,0.175,0.168,1
"ACSL4",0.380062263163123,0.104929039333526,0.294,0.304,1
"FPR2",0.0508638231984209,0.104756811886409,0.112,0.095,1
"CYTH1",0.12819132990743,0.104430762175973,0.467,0.505,1
"MAFF",0.0226681061242403,0.103765144379876,0.592,0.609,1
"CEBPB",0.00302436874470683,0.103581505305971,0.866,0.859,1
"AC058791.1",0.563647949584421,0.103368282915832,0.184,0.188,1
"BIRC2",0.871924747444479,0.103316640767361,0.408,0.452,1
"RAB31",0.113296883763829,0.103146986103757,0.767,0.833,1
"TOM1",0.147917979820425,0.102974812238565,0.438,0.455,1
"RCAN1",0.121508733032303,0.102552578576433,0.221,0.208,1
"SLC38A2",0.374335278359499,0.102119272311054,0.459,0.496,1
"TET2",0.418147537094576,0.102112442914821,0.329,0.343,1
"KIFC3",0.65287521350772,0.101810416572216,0.265,0.28,1
"NFKBIA",0.011283477648883,0.101396927066256,0.969,0.962,1
"KDM7A",0.132771534664289,0.100567425072454,0.242,0.237,1
"LIMS1",0.735467794234815,0.0999448221171833,0.779,0.864,1
"RP11-386I14.4",0.935854464629298,0.0997511758247269,0.225,0.239,1
"RALGDS",0.647497209606508,0.0995113720095238,0.42,0.458,1
"ZFHX3",0.265917546339455,0.0992662520487228,0.263,0.266,1
"DMXL2",0.306581884319706,0.0992138041987691,0.375,0.394,1
"MYO1G",0.890379568508109,0.0991354265751236,0.427,0.472,1
"CHIC2",0.614981124389139,0.0991112787914342,0.316,0.357,1
"GCH1",0.867511480714351,0.0989111201368481,0.284,0.304,1
"PLEC",0.538187103690483,0.0987290695419756,0.42,0.453,1
"RIN2",0.535880692543713,0.0987204078819703,0.224,0.231,1
"TNF",0.950996085080232,0.0986126960780681,0.274,0.288,1
"SLC39A8",0.663145450806732,0.0984149296189205,0.307,0.335,1
"ITGAV",0.773614116889784,0.097702126953742,0.291,0.311,1
"ZFP36L2",0.849174847750833,0.0975106228787674,0.619,0.697,1
"BCAT1",0.719735809237167,0.0971362563074216,0.34,0.364,1
"NCF1",0.594024614428807,0.097017352276334,0.408,0.426,1
"CD4",0.734895382979842,0.0968919605065452,0.664,0.768,1
"SIPA1L1",0.933465069092978,0.0963780015444632,0.305,0.33,1
"IRS2",0.0437238079485618,0.0963250165638295,0.299,0.285,1
