Name	Kingdom	Phylum	Class	Order	Family	Genus	Species
Pseudomonas_salmasensis	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_salmasensis
Halomonas_sp._N3_2A	
Candidatus_Rickettsiella_viridis	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Legionellales	f__Coxiellaceae	g__Rickettsiella	s__Candidatus_Rickettsiella_viridis
Arthrobacter_sp	
Enterobacter_sp._E76	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter_sp._E76
Clostridium_autoethanogenum	k__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridium_autoethanogenum
Lactobacillus_sp._wkB8	k__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_sp._wkB8
Bacillus_sp._PGP15	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_sp._PGP15
Candidatus_Methylopumilus_turicensis	k__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Methylophilaceae	g__Candidatus_Methylopumilus	s__Candidatus_Methylopumilus_turicensis
Macrococcus_sp._IME1552	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Macrococcus	s__Macrococcus_sp._IME1552
Parasphingorhabdus_sp._JHSY0214	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Parasphingorhabdus	s__Parasphingorhabdus_cellanae
Methylacidimicrobium_sp._B4	k__Bacteria	p__Verrucomicrobiota	c__unclassified_Verrucomicrobiota_class	o__unclassified_Verrucomicrobiota_order	f__unclassified_Verrucomicrobiota_family	g__Methylacidimicrobium	s__Methylacidimicrobium_sp._B4
Thermodesulfobacterium_sp._TA1	k__Bacteria	p__Thermodesulfobacteriota	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__Thermodesulfobacterium	s__Thermodesulfobacterium_sp._TA1
Polynucleobacter_difficilis	k__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	s__Polynucleobacter_difficilis
Pectobacterium_versatile	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	g__Pectobacterium	s__Pectobacterium_versatile
Aeromonas_sp._ASNIH1	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas_sp._ASNIH1
Pseudomonas_sp._SXM_1	
Liberibacter_crescens	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Rhizobiaceae	g__Liberibacter	s__Liberibacter_crescens
Pseudomonas_khazarica	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Ectopseudomonas	s__Ectopseudomonas_khazarica
Ruegeria_sp._AD91A	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Roseobacteraceae	g__Ruegeria	s__Ruegeria_sp._AD91A
Pseudomonas_sp._Colony2	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._Colony2
Blattabacterium_punctulatus	k__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	s__Blattabacterium_punctulatus
Pseudomonas_sp._DR48	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._DR48
Halomonas_sp._GT	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	s__Halomonas_sp._GT
Methylocystis_sp._SB2	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Methylocystaceae	g__Methylocystis	s__Methylocystis_sp._SB2
Cryobacterium_sp	
Pectobacterium_sp._PL64	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	g__Pectobacterium	s__Pectobacterium_sp._PL64
Wolbachia_pipientis	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia_pipientis
Tropheryma_whipplei	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Tropherymataceae	g__Tropheryma	s__Tropheryma_whipplei
Chlamydia_avium	k__Bacteria	p__Chlamydiota	c__Chlamydiia	o__Chlamydiales	f__Chlamydiaceae	g__Chlamydia	s__Chlamydia_avium
Acinetobacter_sp._PK01	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Moraxellales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter_sp._PK01
Streptomyces_sp._11_1_2	
Polynucleobacter_sp._AP_Melu_1000_A1	
Enterobacter_oligotrophicus	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter_oligotrophicus
Streptomyces_lividans	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces_lividans
Lysinibacillus_sp._YS11	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lysinibacillus	s__Lysinibacillus_sp._YS11
Brevibacillus_formosus	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Brevibacillus	s__Brevibacillus_formosus
Treponema_pallidum	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Treponemataceae	g__Treponema	s__Treponema_pallidum
Leisingera_sp._NJS204	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Roseobacteraceae	g__Leisingera	s__Leisingera_sp._NJS204
Acinetobacter_sp._WY4	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Moraxellales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter_sp._WY4
Citrobacter_sp._RHBSTW_00986	
Bacillus_bombysepticus	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_bombysepticus
Spiroplasma_eriocheiris	k__Bacteria	p__Mycoplasmatota	c__Mollicutes	o__Entomoplasmatales	f__Spiroplasmataceae	g__Spiroplasma	s__Spiroplasma_eriocheiris
Shewanella_sp._FJAT_52076	
Vibrio_qinghaiensis	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__Vibrio_qinghaiensis
Pseudomonas_sp._TKP	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._TKP
Thermogutta_terrifontis	k__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Thermoguttaceae	g__Thermogutta	s__Thermogutta_terrifontis
Synechococcus_sp._RS9902	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Synechococcaceae	g__Synechococcus	s__Synechococcus_sp._RS9902
Candidatus_Borreliella_tachyglossi	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	g__Borreliella	s__Candidatus_Borreliella_tachyglossi
Pseudomonas_sp._R3_18_08	
Synechococcus_sp._A10_1_5_1	
Shewanella_loihica	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella	s__Shewanella_loihica
Pseudomonas_sp._Y39_6	
Rhizobium_sp._IE4771	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Rhizobiaceae	g__Rhizobium	s__Rhizobium_etli
Aeromonas_sp._FDAARGOS_1407	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas_sp._FDAARGOS_1407
Polaribacter_sp._R2A056_3_33	
Pseudomonas_sp._Y5_11	
Xanthomonas_sp._SI	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._SI
Teredinibacter_haidensis	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Cellvibrionaceae	g__Teredinibacter	s__Teredinibacter_haidensis
Stenotrophomonas_sp._ZAC14D2_NAIMI4_7	
Nonlabens_tegetincola	k__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Nonlabens	s__Nonlabens_tegetincola
Blattabacterium_sp._(Blatta_orientalis)	k__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	s__Blattabacterium_sp._(Blatta_orientalis)
Halomonas_sp._HL_93	
Pseudomonas_sp._CMR5c	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._CMR5c
Idiomarina_sp._X4	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Idiomarinaceae	g__Idiomarina	s__Idiomarina_sp._X4
Xanthomonas_sp._SS	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_sp._SS
Pseudomonas_sp._CFSAN084952	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._CFSAN084952
Clostridioides_sp._ES_S_0010_02	
Candidatus_Tachikawaea_gelatinosa	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Candidatus_Tachikawaea	s__Candidatus_Tachikawaea_gelatinosa
Mesoplasma_chauliocola	k__Bacteria	p__Mycoplasmatota	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	g__Mesoplasma	s__Mesoplasma_chauliocola
Dickeya_poaceiphila	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	g__Dickeya	s__Dickeya_poaceiphila
Streptomyces_sp._S501	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces_sp._S501
Pseudomonas_sp._MPFS	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._MPFS
Marinitoga_sp._1137	k__Bacteria	p__Thermotogota	c__Thermotogae	o__Petrotogales	f__Petrotogaceae	g__Marinitoga	s__Marinitoga_sp._1137
Polynucleobacter_sp._AP_Sving_400A_A2	
Mycobacterium_novum	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__Mycobacterium_novum
Ralstonia_syzygii	k__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia	s__Ralstonia_syzygii
Synechocystis_sp._CACIAM_05	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Merismopediaceae	g__Synechocystis	s__Synechocystis_sp._CACIAM_05
Bartonella_bacilliformis	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Bartonellaceae	g__Bartonella	s__Bartonella_bacilliformis
Candidatus_Riesia_pediculicola	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Candidatus_Riesia	s__Candidatus_Riesia_pediculicola
Shewanella_sp._ANA_3	
Nostoc_punctiforme	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Nostocales	f__Nostocaceae	g__Nostoc	s__Nostoc_punctiforme
Aeromonas_sp._WP2_W18_CRE_05	
Citrobacter_koseri	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter_koseri
Pseudomonas_lini	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_lini
Ehrlichia_chaffeensis	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Ehrlichia	s__Ehrlichia_chaffeensis
Cardinium_endosymbiont_of_Sogatella_furcifera	k__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Amoebophilaceae	g__Candidatus_Cardinium	s__Cardinium_endosymbiont_of_Sogatella_furcifera
Candidatus_Purcelliella_pentastirinorum	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Candidatus_Purcelliella	s__Candidatus_Purcelliella_pentastirinorum
Acidiphilium_cryptum	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acidiphilium	s__Acidiphilium_cryptum
Streptomyces_malaysiensis	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces_malaysiensis
Thiohalobacter_thiocyanaticus	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiohalobacterales	f__Thiohalobacteraceae	g__Thiohalobacter	s__Thiohalobacter_thiocyanaticus
Macrococcus_bohemicus	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Macrococcoides	s__Macrococcoides_bohemicum
Bartonella_ancashensis	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Bartonellaceae	g__Bartonella	s__Bartonella_ancashensis
Pseudomonas_sp._Lz4W	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._Lz4W
Enterobacteriaceae_endosymbiont_of_Donacia_crassipes	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__unclassified_Enterobacteriaceae_genus	s__Enterobacteriaceae_endosymbiont_of_Donacia_crassipes
Thalassoglobus_polymorphus	k__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Thalassoglobus	s__Thalassoglobus_polymorphus
Micrococcus_sp._V7	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Micrococcaceae	g__Micrococcus	s__Micrococcus_sp._V7
Synechococcus_sp._WH_8101	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Synechococcaceae	g__Synechococcus	s__Synechococcus_sp._WH_8101
Streptomyces_sp._WA1_19	
Blattabacterium_sp._(Blattella_germanica)	k__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	s__Blattabacterium_sp._(Blattella_germanica)
Acetobacter_tropicalis	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acetobacter	s__Acetobacter_tropicalis
Candidatus_Ruthia_magnifica	
Polaribacter_sp._HaHaR_3_91	
Paenibacillus_sp._37	k__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus_sp._37
Enterobacteriaceae_endosymbiont_of_Donacia_tomentosa	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__unclassified_Enterobacteriaceae_genus	s__Enterobacteriaceae_endosymbiont_of_Donacia_tomentosa
Mycoplasma_pneumoniae	
Bartonella_henselae	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Bartonellaceae	g__Bartonella	s__Bartonella_henselae
Pseudomonas_sp._PS1(2021)	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._PS1(2021)
Ureaplasma_urealyticum	k__Bacteria	p__Mycoplasmatota	c__unclassified_Mycoplasmatota_class	o__Mycoplasmoidales	f__Mycoplasmoidaceae	g__Ureaplasma	s__Ureaplasma_urealyticum
Blochmannia_endosymbiont_of_Camponotus_nipponensis	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Candidatus_Blochmanniella	s__Blochmannia_endosymbiont_of_Camponotus_nipponensis
Vibrio_jasicida	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__Vibrio_jasicida
Candidatus_Hydrogenosomobacter_endosymbioticus	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Holosporales	f__Holosporaceae	g__Candidatus_Hydrogenosomobacter	s__Candidatus_Hydrogenosomobacter_endosymbioticus
Mesorhizobium_sp._B2_1_8	
Candidatus_Babela_massiliensis	k__Bacteria	p__unclassified_Bacteria_phylum	c__Candidatus_Babeliae	o__Candidatus_Babeliales	f__Candidatus_Babeliaceae	g__Candidatus_Babela	s__Candidatus_Babela_massiliensis
Streptomyces_sp._CB09030	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces_sp._CB09030
Psychrobacter_sp._PraFG1	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Moraxellales	f__Moraxellaceae	g__Psychrobacter	s__Psychrobacter_raelei
Helicobacter_sp._NHP19_0003	
Pseudomonas_sp._LBUM920	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._LBUM920
Pseudomonas_viciae	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_viciae
Pseudomonas_soli	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_soli
Pseudomonas_sp._HN8_3	
Entomoplasma_freundtii	k__Bacteria	p__Mycoplasmatota	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	g__Entomoplasma	s__Entomoplasma_freundtii
Polynucleobacter_sp._VK25	k__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	s__Polynucleobacter_sp._VK25
Chloracidobacterium_sp._D	k__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__unclassified_Blastocatellia_order	f__unclassified_Blastocatellia_family	g__Chloracidobacterium	s__Chloracidobacterium_sp._D
Rhodococcus_sp._p52	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Nocardiaceae	g__Rhodococcus	s__Rhodococcus_sp._p52
Planktothrix_rubescens	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Oscillatoriales	f__Microcoleaceae	g__Planktothrix	s__Planktothrix_rubescens
Ehrlichia_sp._HF	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Ehrlichia	s__Ehrlichia_japonica
Leclercia_sp._Colony189	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Leclercia	s__Leclercia_sp._Colony189
Hydrogenovibrio_thermophilus	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Hydrogenovibrio	s__Hydrogenovibrio_thermophilus
Polynucleobacter_sp._MG_Unter2_18	
Candidatus_Cytomitobacter_indipagum	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Holosporales	f__Holosporaceae	g__Candidatus_Cytomitobacter	s__Candidatus_Cytomitobacter_indipagum
Synechococcus_sp._CBW1006	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Synechococcaceae	g__Synechococcus	s__Synechococcus_sp._CBW1006
Thermosulfurimonas_marina	k__Bacteria	p__Thermodesulfobacteriota	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__Thermosulfurimonas	s__Thermosulfurimonas_marina
Pajaroellobacter_abortibovis	k__Bacteria	p__Myxococcota	c__unclassified_Myxococcota_class	o__Polyangiales	f__Polyangiaceae	g__Pajaroellobacter	s__Pajaroellobacter_abortibovis
Anabaenopsis_elenkinii	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Nostocales	f__Aphanizomenonaceae	g__Anabaenopsis	s__Anabaenopsis_elenkinii
Rhodococcus_sp._008	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Nocardiaceae	g__Rhodococcus	s__Rhodococcus_sp._008
Rhizobium_sp._007	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Rhizobiaceae	g__Rhizobium	s__Rhizobium_sp._007
Yersinia_rohdei	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Yersinia	s__Yersinia_rohdei
Marinobacter_sp._NP_4(2019)	
Mycoplasma_haemofelis	k__Bacteria	p__Mycoplasmatota	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_haemofelis
Agrobacterium_fabacearum	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Rhizobiaceae	g__Agrobacterium	s__Agrobacterium_tumefaciens
Enterobacter_chuandaensis	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter_chuandaensis
Xanthomonas_perforans	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Lysobacterales	f__Lysobacteraceae	g__Xanthomonas	s__Xanthomonas_perforans
Mycoplasmopsis_glycophila	k__Bacteria	p__Mycoplasmatota	c__unclassified_Mycoplasmatota_class	o__Mycoplasmoidales	f__Metamycoplasmataceae	g__Mycoplasmopsis	s__Mycoplasmopsis_glycophila
Candidatus_Profftella_armatura	k__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__unclassified_Betaproteobacteria_order	f__unclassified_Betaproteobacteria_family	g__Candidatus_Profftella	s__Candidatus_Profftella_armatura
Geobacillus_sp._46C_IIa	
Lactococcus_sp._LG606	k__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus_sp._LG606
Spongiibacter_sp._IMCC21906	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Spongiibacteraceae	g__Spongiibacter	s__Spongiibacter_sp._IMCC21906
Dehalogenimonas_formicexedens	k__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__Dehalococcoidales	f__Dehalococcoidaceae	g__Dehalogenimonas	s__Dehalogenimonas_formicexedens
Williamsoniiplasma_luminosum	k__Bacteria	p__Mycoplasmatota	c__Mollicutes	o__Entomoplasmatales	f__unclassified_Entomoplasmatales_family	g__Williamsoniiplasma	s__Williamsoniiplasma_luminosum
Candidatus_Annandia_pinicola	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Candidatus_Annandia	s__Candidatus_Annandia_pinicola
Candidatus_Kinetoplastibacterium_sorsogonicusi	k__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__unclassified_Betaproteobacteria_order	f__unclassified_Betaproteobacteria_family	g__Candidatus_Kinetoplastibacterium	s__Candidatus_Kinetoplastibacterium_sorsogonicusi
Roseobacter_denitrificans	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Roseobacteraceae	g__Roseobacter	s__Roseobacter_denitrificans
Sulfitobacter_sp._SK025	k__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Roseobacteraceae	g__Sulfitobacter	s__Sulfitobacter_sp._SK025
Pseudomonas_sp._SWI44	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._SWI44
Prochlorococcus_sp._MIT_0604	k__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Prochlorococcaceae	g__Prochlorococcus	s__Prochlorococcus_sp._MIT_0604
Arthrobacter_sp._AQ5_05	
Brevibacillus_sp._HD33A	
Pseudoalteromonas_mariniglutinosa	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Pseudoalteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas_mariniglutinosa
Curtobacterium_sp._Csp1	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Microbacteriaceae	g__Curtobacterium	s__Curtobacterium_sp._Csp1
Marinobacter_sp._BSs20148	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Marinobacter	s__Marinobacter_sp._BSs20148
Pseudoalteromonas_atlantica	k__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Pseudoalteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas_atlantica
Microbacterium_paludicola	k__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	s__Microbacterium_paludicola
