#OTU ID	WTN.2.F	WTN.3.F	dbS.3.F	WTN.1.F	dbN.3.F	WTS.3.F	dbS.1.F	dbN.2.F	dbN.1.F	WTS.2.F	WTS.1.F	dbS.2.F	dbN.1.O	dbN.2.O	dbS.1.B	dbN.1.B	dbS.3.B	WTS.1.B	dbN.3.B	WTS.1.L	WTN.1.L	WTN.2.O	WTS.1.O	WTS.2.O	WTN.3.O	WTN.1.O	dbS.3.O	WTN.2.L	WTS.2.B	dbS.2.L	dbS.1.L	WTN.3.B	dbN.1.L	WTS.3.L	WTN.2.B	dbS.1.O	WTN.1.B	dbN.2.L	dbS.3.L	WTS.3.B	dbN.3.O	dbN.3.L	WTN.3.L	WTS.2.L	dbN.2.B	dbS.2.B	dbS.2.O	Taxonomy
ASV40	25.0	5.0	23.0	36.0	15.0	128.0	16.0	4.0	6.0	287.0	28.0	31.0	27.0	0.0	8.0	11.0	14.0	218.0	0.0	121.0	28.0	111.0	9.0	19.0	6.0	20.0	11.0	126.0	258.0	6.0	72.0	527.0	99.0	210.0	2773.0	4.0	2855.0	17.0	112.0	483.0	0.0	46.0	53.0	224.0	184.0	73.0	4.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum; s__
ASV41	123.0	190.0	157.0	103.0	135.0	1667.0	171.0	69.0	43.0	782.0	261.0	1494.0	11.0	0.0	64.0	33.0	228.0	812.0	43.0	531.0	24.0	0.0	17.0	69.0	0.0	0.0	13.0	21.0	151.0	18.0	19.0	54.0	0.0	58.0	124.0	80.0	269.0	0.0	0.0	374.0	0.0	48.0	26.0	347.0	36.0	176.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV42	1381.0	669.0	169.0	708.0	235.0	118.0	134.0	410.0	134.0	388.0	486.0	521.0	43.0	0.0	29.0	98.0	52.0	18.0	139.0	0.0	31.0	22.0	0.0	22.0	64.0	124.0	80.0	11.0	0.0	0.0	14.0	733.0	0.0	21.0	343.0	88.0	1062.0	0.0	9.0	23.0	0.0	0.0	0.0	75.0	148.0	64.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__
ASV43	859.0	303.0	202.0	302.0	585.0	84.0	158.0	1569.0	412.0	71.0	73.0	498.0	28.0	0.0	160.0	481.0	218.0	0.0	728.0	0.0	0.0	0.0	0.0	30.0	39.0	152.0	132.0	14.0	0.0	12.0	124.0	92.0	0.0	5.0	140.0	113.0	93.0	0.0	0.0	21.0	0.0	0.0	0.0	28.0	684.0	109.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__
ASV44	0.0	0.0	387.0	0.0	111.0	0.0	400.0	135.0	180.0	0.0	0.0	165.0	0.0	0.0	893.0	1859.0	971.0	95.0	778.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	711.0	0.0	174.0	71.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	511.0	697.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
ASV45	63.0	162.0	45.0	115.0	150.0	118.0	67.0	0.0	0.0	59.0	1582.0	100.0	85.0	0.0	0.0	0.0	0.0	1020.0	0.0	123.0	30.0	0.0	26.0	0.0	113.0	0.0	0.0	0.0	0.0	22.0	0.0	512.0	36.0	95.0	107.0	0.0	239.0	0.0	0.0	2862.0	0.0	0.0	0.0	399.0	66.0	72.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV46	1070.0	613.0	227.0	981.0	291.0	268.0	181.0	241.0	366.0	481.0	752.0	205.0	33.0	5.0	32.0	16.0	21.0	96.0	28.0	66.0	0.0	13.0	0.0	28.0	38.0	83.0	104.0	12.0	221.0	3.0	6.0	185.0	4.0	34.0	668.0	28.0	369.0	0.0	3.0	185.0	0.0	0.0	18.0	62.0	24.0	102.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV47	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	1969.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	333.0	172.0	208.0	503.0	1041.0	0.0	0.0	0.0	0.0	1545.0	0.0	0.0	0.0	0.0	309.0	0.0	107.0	0.0	0.0	258.0	82.0	698.0	252.0	0.0	0.0	384.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_danieliae
ASV48	126.0	3412.0	72.0	200.0	142.0	103.0	75.0	0.0	0.0	67.0	94.0	123.0	20.0	0.0	0.0	0.0	0.0	53.0	0.0	265.0	5.0	9.0	0.0	10.0	0.0	18.0	32.0	0.0	8.0	8.0	5.0	2123.0	22.0	47.0	120.0	0.0	69.0	0.0	0.0	98.0	0.0	21.0	0.0	453.0	39.0	26.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV49	787.0	0.0	1277.0	70.0	0.0	38.0	229.0	19.0	521.0	86.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	796.0	40.0	0.0	528.0	68.0	22.0	174.0	0.0	149.0	56.0	0.0	1184.0	37.0	52.0	240.0	0.0	0.0	43.0	87.0	0.0	40.0	0.0	798.0	138.0	199.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
ASV50	279.0	383.0	744.0	163.0	310.0	79.0	114.0	568.0	1942.0	137.0	256.0	168.0	31.0	0.0	75.0	83.0	124.0	0.0	113.0	0.0	0.0	0.0	0.0	54.0	76.0	154.0	141.0	225.0	0.0	53.0	37.0	77.0	0.0	14.0	172.0	97.0	322.0	0.0	149.0	8.0	0.0	0.0	36.0	18.0	261.0	257.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
ASV51	513.0	394.0	72.0	278.0	95.0	219.0	82.0	20.0	6.0	355.0	1218.0	86.0	36.0	0.0	0.0	0.0	28.0	282.0	0.0	0.0	0.0	9.0	0.0	21.0	55.0	28.0	20.0	12.0	35.0	0.0	0.0	274.0	0.0	0.0	706.0	0.0	1295.0	0.0	0.0	1262.0	0.0	0.0	0.0	106.0	21.0	25.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV52	0.0	0.0	224.0	0.0	248.0	0.0	1155.0	53.0	487.0	0.0	0.0	414.0	0.0	0.0	921.0	1047.0	1219.0	0.0	678.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	684.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli
ASV53	120.0	46.0	4401.0	71.0	82.0	79.0	53.0	36.0	1705.0	56.0	85.0	82.0	0.0	0.0	21.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	47.0	29.0	83.0	88.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__
ASV54	0.0	24.0	29.0	29.0	553.0	57.0	52.0	0.0	0.0	73.0	36.0	400.0	40.0	0.0	659.0	648.0	691.0	0.0	90.0	43.0	12.0	0.0	0.0	5.0	7.0	0.0	0.0	137.0	0.0	49.0	275.0	147.0	123.0	91.0	90.0	90.0	185.0	45.0	1255.0	89.0	0.0	25.0	0.0	185.0	382.0	404.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia
ASV55	100.0	846.0	61.0	1086.0	170.0	878.0	50.0	0.0	0.0	962.0	436.0	123.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	20.0	76.0	0.0	0.0	0.0	0.0	675.0	0.0	0.0	266.0	0.0	474.0	0.0	0.0	254.0	0.0	0.0	0.0	79.0	0.0	32.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV56	0.0	0.0	284.0	0.0	236.0	0.0	1131.0	78.0	455.0	0.0	0.0	362.0	0.0	0.0	1085.0	523.0	1056.0	0.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	978.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli
ASV57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	26.0	94.0	102.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	108.0	4575.0	1580.0	0.0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
ASV58	512.0	332.0	1150.0	222.0	218.0	110.0	133.0	580.0	358.0	560.0	161.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	67.0	0.0	93.0	58.0	0.0	41.0	28.0	55.0	240.0	0.0	0.0	1090.0	0.0	362.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	58.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV59	1220.0	489.0	295.0	883.0	249.0	219.0	124.0	367.0	263.0	166.0	142.0	145.0	19.0	0.0	53.0	18.0	42.0	114.0	12.0	146.0	0.0	0.0	0.0	21.0	13.0	119.0	94.0	20.0	174.0	0.0	27.0	168.0	0.0	0.0	641.0	21.0	178.0	16.0	0.0	62.0	0.0	17.0	0.0	46.0	65.0	50.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV60	205.0	174.0	719.0	286.0	242.0	166.0	245.0	601.0	639.0	218.0	172.0	289.0	28.0	0.0	141.0	59.0	200.0	342.0	92.0	16.0	16.0	0.0	0.0	40.0	25.0	48.0	78.0	61.0	51.0	10.0	36.0	84.0	0.0	0.0	443.0	63.0	292.0	0.0	0.0	190.0	0.0	0.0	0.0	70.0	150.0	187.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	102.0	235.0	204.0	0.0	0.0	104.0	14.0	90.0	100.0	5.0	7.0	24.0	0.0	3.0	0.0	333.0	6.0	20.0	217.0	244.0	751.0	1224.0	133.0	14.0	30.0	436.0	744.0	125.0	0.0	498.0	566.0	244.0	31.0	9.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
ASV62	9.0	4.0	0.0	0.0	230.0	18.0	47.0	0.0	5.0	20.0	16.0	50.0	52.0	0.0	698.0	333.0	682.0	817.0	33.0	0.0	0.0	37.0	8.0	50.0	4.0	15.0	8.0	39.0	59.0	13.0	20.0	362.0	23.0	58.0	845.0	42.0	973.0	10.0	77.0	168.0	0.0	0.0	24.0	269.0	97.0	240.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__
ASV63	95.0	164.0	127.0	84.0	121.0	1621.0	164.0	36.0	19.0	719.0	138.0	1041.0	8.0	9.0	177.0	26.0	162.0	232.0	37.0	155.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	27.0	192.0	0.0	0.0	17.0	14.0	0.0	62.0	64.0	308.0	14.0	0.0	172.0	0.0	0.0	0.0	210.0	31.0	116.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV64	373.0	300.0	959.0	237.0	449.0	316.0	507.0	451.0	179.0	572.0	71.0	423.0	13.0	0.0	94.0	39.0	132.0	58.0	66.0	0.0	0.0	0.0	0.0	21.0	13.0	33.0	43.0	19.0	34.0	0.0	5.0	129.0	0.0	0.0	175.0	54.0	146.0	7.0	38.0	83.0	0.0	11.0	17.0	40.0	34.0	78.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV65	103.0	1175.0	67.0	294.0	101.0	93.0	67.0	4.0	0.0	1194.0	519.0	135.0	19.0	0.0	0.0	0.0	0.0	241.0	0.0	360.0	22.0	4.0	0.0	9.0	38.0	0.0	24.0	0.0	0.0	16.0	0.0	578.0	25.0	48.0	74.0	0.0	50.0	7.0	0.0	268.0	0.0	70.0	13.0	383.0	77.0	64.0	0.0	k__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_schaedleri
ASV66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	15.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	795.0	0.0	0.0	554.0	56.0	799.0	816.0	0.0	0.0	0.0	519.0	658.0	0.0	0.0	885.0	761.0	54.0	78.0	71.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_torques_group
ASV67	130.0	48.0	98.0	148.0	243.0	2091.0	481.0	16.0	5.0	285.0	302.0	483.0	23.0	0.0	143.0	30.0	175.0	37.0	23.0	152.0	34.0	0.0	2.0	82.0	12.0	0.0	14.0	8.0	0.0	11.0	0.0	110.0	0.0	6.0	46.0	40.0	7.0	0.0	0.0	379.0	0.0	11.0	0.0	81.0	41.0	237.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_NK3B31_group; s__
ASV68	52.0	94.0	25.0	0.0	76.0	87.0	34.0	0.0	0.0	67.0	1112.0	61.0	0.0	0.0	0.0	0.0	0.0	579.0	0.0	82.0	0.0	0.0	0.0	25.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	394.0	0.0	0.0	121.0	0.0	138.0	0.0	0.0	2367.0	0.0	23.0	0.0	286.0	23.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV69	71.0	99.0	35.0	542.0	96.0	467.0	53.0	48.0	0.0	382.0	343.0	111.0	12.0	0.0	237.0	0.0	318.0	568.0	0.0	190.0	0.0	6.0	12.0	45.0	13.0	0.0	67.0	8.0	8.0	13.0	0.0	513.0	13.0	127.0	134.0	11.0	148.0	0.0	9.0	413.0	0.0	17.0	3.0	299.0	31.0	180.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__
ASV70	154.0	152.0	166.0	222.0	121.0	351.0	130.0	82.0	67.0	307.0	907.0	173.0	12.0	0.0	7.0	7.0	43.0	298.0	0.0	155.0	0.0	0.0	8.0	32.0	55.0	0.0	34.0	0.0	36.0	8.0	0.0	211.0	0.0	0.0	643.0	21.0	268.0	0.0	16.0	547.0	0.0	16.0	27.0	116.0	19.0	59.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__
ASV71	190.0	89.0	1533.0	121.0	378.0	78.0	95.0	338.0	1197.0	204.0	93.0	98.0	0.0	0.0	27.0	82.0	113.0	0.0	107.0	0.0	0.0	0.0	0.0	48.0	60.0	111.0	113.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	44.0	100.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	27.0	91.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
ASV72	0.0	70.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	446.0	623.0	674.0	56.0	1847.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	38.0	0.0	32.0	482.0	33.0	0.0	20.0	17.0	0.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	40.0	680.0	225.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV73	850.0	193.0	109.0	245.0	148.0	94.0	194.0	264.0	140.0	292.0	238.0	90.0	45.0	0.0	0.0	0.0	0.0	458.0	0.0	216.0	0.0	0.0	4.0	0.0	0.0	82.0	53.0	75.0	184.0	0.0	0.0	127.0	0.0	141.0	351.0	22.0	50.0	0.0	0.0	464.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae
ASV74	270.0	385.0	126.0	184.0	230.0	125.0	168.0	274.0	16.0	270.0	1254.0	511.0	16.0	0.0	127.0	62.0	91.0	24.0	91.0	67.0	13.0	7.0	0.0	12.0	91.0	41.0	42.0	11.0	0.0	0.0	0.0	93.0	14.0	29.0	40.0	60.0	82.0	0.0	0.0	95.0	0.0	11.0	8.0	67.0	79.0	89.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__; s__
ASV75	43.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	46.0	0.0	260.0	0.0	0.0	387.0	257.0	378.0	105.0	44.0	0.0	0.0	185.0	178.0	0.0	0.0	17.0	0.0	224.0	22.0	0.0	144.0	85.0	121.0	166.0	32.0	67.0	108.0	81.0	396.0	0.0	168.0	165.0	179.0	60.0	111.0	209.0	451.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia
ASV76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	31.0	0.0	0.0	0.0	0.0	8.0	0.0	18.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	639.0	0.0	0.0	372.0	36.0	552.0	525.0	0.0	78.0	3.0	358.0	434.0	0.0	0.0	1038.0	619.0	42.0	50.0	47.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
ASV77	127.0	561.0	651.0	375.0	966.0	225.0	231.0	97.0	119.0	92.0	94.0	283.0	14.0	0.0	51.0	39.0	45.0	9.0	36.0	28.0	3.0	4.0	0.0	12.0	12.0	14.0	38.0	5.0	0.0	0.0	13.0	54.0	0.0	0.0	207.0	32.0	484.0	0.0	0.0	5.0	0.0	0.0	14.0	22.0	28.0	32.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__
ASV78	641.0	437.0	202.0	141.0	109.0	128.0	52.0	289.0	316.0	117.0	132.0	127.0	15.0	0.0	29.0	72.0	110.0	23.0	97.0	130.0	8.0	3.0	0.0	25.0	18.0	75.0	38.0	7.0	0.0	9.0	13.0	151.0	0.0	9.0	321.0	40.0	760.0	15.0	0.0	75.0	0.0	25.0	0.0	19.0	117.0	69.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__
ASV79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.0	0.0	0.0	58.0	125.0	0.0	0.0	0.0	0.0	585.0	0.0	0.0	0.0	0.0	1159.0	0.0	0.0	0.0	0.0	0.0	533.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_danieliae
ASV80	44.0	1310.0	35.0	24.0	70.0	73.0	39.0	0.0	6.0	261.0	133.0	62.0	6.0	0.0	133.0	31.0	79.0	339.0	64.0	229.0	9.0	0.0	0.0	49.0	9.0	0.0	12.0	20.0	0.0	23.0	93.0	590.0	16.0	16.0	207.0	18.0	185.0	0.0	0.0	208.0	0.0	16.0	11.0	293.0	55.0	108.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV81	19.0	0.0	32.0	36.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	61.0	32.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	13.0	46.0	101.0	546.0	0.0	6.0	133.0	69.0	60.0	41.0	37.0	172.0	7.0	21.0	33.0	43.0	81.0	57.0	39.0	91.0	2693.0	118.0	32.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
ASV82	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	835.0	16.0	0.0	2667.0	7.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	1055.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella
ASV83	13.0	37.0	0.0	0.0	0.0	34.0	7.0	0.0	0.0	39.0	20.0	0.0	17.0	0.0	152.0	12.0	212.0	648.0	0.0	160.0	0.0	10.0	0.0	26.0	0.0	13.0	0.0	10.0	291.0	0.0	0.0	981.0	14.0	27.0	253.0	0.0	496.0	0.0	0.0	446.0	0.0	13.0	0.0	481.0	44.0	120.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV84	166.0	197.0	0.0	344.0	59.0	0.0	55.0	49.0	11.0	285.0	89.0	80.0	41.0	0.0	233.0	15.0	220.0	387.0	13.0	102.0	15.0	9.0	0.0	19.0	4.0	0.0	66.0	78.0	837.0	34.0	16.0	211.0	13.0	29.0	78.0	8.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	142.0	80.0	233.0	0.0	k__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
ASV85	1423.0	63.0	176.0	952.0	563.0	121.0	80.0	281.0	0.0	125.0	95.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	111.0	0.0	0.0	0.0	5.0	9.0	0.0	0.0	38.0	21.0	34.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	19.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__
ASV86	40.0	284.0	22.0	20.0	33.0	100.0	18.0	7.0	15.0	359.0	0.0	30.0	36.0	0.0	30.0	0.0	46.0	231.0	0.0	65.0	0.0	17.0	0.0	40.0	0.0	28.0	11.0	10.0	0.0	0.0	0.0	185.0	0.0	0.0	324.0	28.0	562.0	0.0	0.0	1593.0	0.0	0.0	0.0	164.0	38.0	38.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV87	146.0	224.0	58.0	2188.0	81.0	90.0	82.0	59.0	0.0	201.0	143.0	0.0	0.0	9.0	0.0	0.0	0.0	62.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	33.0	104.0	0.0	0.0	70.0	0.0	0.0	370.0	0.0	111.0	0.0	0.0	0.0	0.0	18.0	0.0	64.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV88	139.0	549.0	16.0	13.0	34.0	28.0	13.0	113.0	0.0	27.0	21.0	35.0	11.0	0.0	431.0	555.0	588.0	13.0	935.0	0.0	3.0	0.0	0.0	9.0	0.0	13.0	0.0	18.0	0.0	6.0	38.0	73.0	10.0	16.0	14.0	9.0	0.0	12.0	0.0	28.0	0.0	8.0	0.0	41.0	104.0	362.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV89	203.0	94.0	77.0	320.0	107.0	1157.0	95.0	0.0	0.0	246.0	967.0	100.0	18.0	0.0	0.0	0.0	13.0	25.0	0.0	0.0	10.0	10.0	0.0	65.0	59.0	0.0	31.0	0.0	0.0	0.0	0.0	152.0	0.0	35.0	52.0	0.0	267.0	0.0	0.0	64.0	0.0	0.0	0.0	32.0	29.0	14.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__
ASV90	0.0	0.0	0.0	0.0	0.0	22.0	0.0	26.0	38.0	0.0	52.0	0.0	0.0	0.0	32.0	15.0	8.0	0.0	0.0	119.0	0.0	5.0	0.0	43.0	477.0	35.0	22.0	0.0	0.0	0.0	0.0	0.0	1018.0	0.0	0.0	70.0	99.0	1286.0	797.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter
ASV91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	35.0	2.0	3.0	0.0	0.0	0.0	403.0	3026.0	9.0	61.0	47.0	72.0	16.0	36.0	25.0	0.0	379.0	11.0	0.0	0.0	28.0	0.0	0.0	4.0	6.0	0.0	0.0	7.0	6.0	10.0	16.0	0.0	3.0	7.0	Unassigned
ASV92	42.0	39.0	0.0	0.0	278.0	40.0	0.0	6.0	0.0	297.0	95.0	65.0	36.0	0.0	128.0	61.0	141.0	229.0	9.0	0.0	0.0	62.0	6.0	0.0	0.0	0.0	6.0	0.0	13.0	13.0	0.0	190.0	16.0	43.0	449.0	0.0	1319.0	0.0	175.0	169.0	0.0	0.0	0.0	72.0	49.0	87.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
