ASV1003,167.0
ASV1001,167.0
ASV1000,167.0
ASV1005,166.0
ASV1006,166.0
ASV1007,165.0
ASV1008,165.0
ASV1009,165.0
ASV1010,165.0
ASV1014,164.0
ASV1016,164.0
ASV1015,164.0
ASV1011,164.0
ASV1013,164.0
ASV1012,164.0
ASV1017,163.0
ASV1018,163.0
ASV1019,163.0
ASV1020,163.0
ASV1021,163.0
ASV1022,163.0
ASV1023,162.0
ASV1024,162.0
ASV1025,162.0
ASV1026,162.0
ASV1027,162.0
ASV1030,161.0
ASV1031,161.0
ASV1032,161.0
ASV1029,161.0
ASV1028,161.0
ASV1037,160.0
ASV1035,160.0
ASV1036,160.0
ASV1033,160.0
ASV1034,160.0
ASV1038,159.0
ASV1039,159.0
ASV1040,159.0
ASV1041,159.0
ASV1042,159.0
ASV1043,159.0
ASV1046,158.0
ASV1048,158.0
ASV1047,158.0
ASV1044,158.0
ASV1045,158.0
ASV1049,157.0
ASV1050,157.0
ASV1051,157.0
ASV1054,156.0
ASV1055,156.0
ASV1052,156.0
ASV1053,156.0
ASV1056,155.0
ASV1057,155.0
ASV1058,154.0
ASV1059,154.0
ASV1060,153.0
ASV1061,153.0
ASV1062,153.0
ASV1063,153.0
ASV1069,152.0
ASV1074,152.0
ASV1072,152.0
ASV1071,152.0
ASV1070,152.0
ASV1073,152.0
ASV1068,152.0
ASV1066,152.0
ASV1065,152.0
ASV1067,152.0
ASV1064,152.0
ASV1075,151.0
ASV1076,151.0
ASV1079,150.0
ASV1081,150.0
ASV1080,150.0
ASV1078,150.0
ASV1077,150.0
ASV1087,149.0
ASV1092,149.0
ASV1091,149.0
ASV1090,149.0
ASV1093,149.0
ASV1088,149.0
ASV1089,149.0
ASV1086,149.0
ASV1085,149.0
ASV1084,149.0
ASV1083,149.0
ASV1082,149.0
ASV1094,148.0
ASV1095,148.0
ASV1096,148.0
ASV1101,147.0
ASV1100,147.0
ASV1099,147.0
ASV1098,147.0
ASV1097,147.0
ASV1102,146.0
ASV1103,146.0
ASV1104,146.0
ASV1105,145.0
ASV1106,145.0
ASV1107,145.0
ASV1108,145.0
ASV1109,144.0
ASV1116,143.0
ASV1111,143.0
ASV1114,143.0
ASV1115,143.0
ASV1110,143.0
ASV1113,143.0
ASV1112,143.0
ASV1117,142.0
ASV1118,142.0
ASV1119,142.0
ASV1120,142.0
ASV1121,142.0
ASV1122,141.0
ASV1123,141.0
ASV1124,141.0
ASV1125,141.0
ASV1126,141.0
ASV1127,141.0
ASV1131,140.0
ASV1134,140.0
ASV1133,140.0
ASV1132,140.0
ASV1130,140.0
ASV1129,140.0
ASV1128,140.0
ASV1141,139.0
ASV1147,139.0
ASV1146,139.0
ASV1145,139.0
ASV1144,139.0
ASV1143,139.0
ASV1142,139.0
ASV1140,139.0
ASV1139,139.0
ASV1138,139.0
ASV1137,139.0
ASV1136,139.0
ASV1135,139.0
ASV1150,138.0
ASV1152,138.0
ASV1151,138.0
ASV1153,138.0
ASV1149,138.0
ASV1148,138.0
ASV1159,137.0
ASV1164,137.0
ASV1163,137.0
ASV1161,137.0
ASV1160,137.0
ASV1162,137.0
ASV1158,137.0
ASV1157,137.0
ASV1156,137.0
ASV1155,137.0
ASV1154,137.0
ASV1165,136.0
ASV1166,136.0
ASV1167,136.0
ASV1168,136.0
ASV1169,136.0
ASV1170,136.0
ASV1173,135.0
ASV1175,135.0
ASV1174,135.0
ASV1171,135.0
ASV1172,135.0
ASV1180,134.0
ASV1184,134.0
ASV1182,134.0
ASV1181,134.0
ASV1183,134.0
ASV1179,134.0
ASV1178,134.0
ASV1177,134.0
ASV1176,134.0
ASV1185,133.0
ASV1186,133.0
ASV1187,133.0
ASV1192,132.0
ASV1195,132.0
ASV1194,132.0
ASV1196,132.0
ASV1193,132.0
ASV1190,132.0
ASV1191,132.0
ASV1188,132.0
ASV1189,132.0
ASV1198,131.0
ASV1199,131.0
ASV1200,131.0
ASV1201,131.0
ASV1202,131.0
ASV1203,131.0
ASV1204,131.0
ASV1197,131.0
ASV1210,130.0
ASV1208,130.0
ASV1209,130.0
ASV1205,130.0
ASV1207,130.0
ASV1206,130.0
ASV1217,129.0
ASV1216,129.0
ASV1214,129.0
ASV1215,129.0
ASV1212,129.0
ASV1213,129.0
ASV1211,129.0
ASV1218,128.0
ASV1219,128.0
ASV1220,128.0
ASV1221,128.0
ASV1222,128.0
ASV1223,128.0
ASV1224,128.0
ASV1225,128.0
ASV1226,128.0
ASV1228,127.0
ASV1230,127.0
ASV1229,127.0
ASV1227,127.0
ASV1234,126.0
ASV1237,126.0
ASV1236,126.0
ASV1235,126.0
ASV1238,126.0
ASV1233,126.0
ASV1232,126.0
ASV1231,126.0
ASV1239,125.0
ASV1240,125.0
ASV1241,125.0
ASV1242,125.0
ASV1243,125.0
ASV1244,125.0
ASV1245,125.0
ASV1248,124.0
ASV1249,124.0
ASV1247,124.0
ASV1246,124.0
ASV1250,123.0
ASV1251,123.0
ASV1252,123.0
ASV1253,123.0
ASV1254,123.0
ASV1255,123.0
ASV1257,122.0
ASV1264,122.0
ASV1256,122.0
ASV1258,122.0
ASV1259,122.0
ASV1260,122.0
ASV1261,122.0
ASV1262,122.0
ASV1263,122.0
ASV1266,121.0
ASV1267,121.0
ASV1269,121.0
ASV1265,121.0
ASV1268,121.0
ASV1273,120.0
ASV1274,120.0
ASV1272,120.0
ASV1271,120.0
