"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04024","cAMP signaling pathway","81/2756","144/4955",0.5625,1.0113162191582,0.154265890469907,0.473635977251567,0.92326460586569,0.809406229559673,"Fxyd1/Adcy4/Pde4b/Rras/Glp1r/Mapk3/Fos/Adcy3/Myl9/Calml3/Adcy7/Gnai3/Adcy9/Akt3/Cacna1d/Atp1a2/Atp1a3/Atp1b1/Rhoa/Jun/Gria1/Rap1b/Rock2/Prkaca/Map2k2/Vipr2/Gabbr1/Pik3r2/Creb5/Braf/Atp2b1/Rac2/Rac1/Ffar2/Camk2a/Cftr/Npr1/Cacna1c/Plce1/Ppp1ca/Rock1/Creb1/Atp1b2/Vav3/Cnga2/Vav2/Camk2b/Lhb/Gnai1/Calml4/Npy1r/Grin1/Atp2a3/Calm1/Tiam1/Adcy6/Mapk9/Adcy1/Calm3/Gnas/Pak1/Creb3l1/Hhip/Ryr2/Adcyap1r1/Chrm2/Calm2/Ppp1r12a/Crebbp/Adora1/Rac3/Rapgef3/Sucnr1/Atp1a1/Nfatc1/Tshb/Pld1/Ppp1cb/Hcar1/Ptch1/Popdc3",81
"Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer","33/2756","58/4955",0.568965517241379,1.02294054351634,0.196724133465376,0.476538137157265,0.92326460586569,0.809406229559673,"Mapk3/Fos/Pcyt1a/Dgkq/Akt3/Plpp1/Jun/Hras/Mtor/Map2k2/Dgkz/Tsc2/Wasf2/Pik3r2/Rac2/Rac1/Was/Pdgfa/Plcg1/Dgka/Tsc1/Rps6kb2/Mapk9/Rheb/Dgke/Dgkh/Rac3/Pdgfc/Sos1/Pla2g4f/Pld1/Gpcpd1/Chpt1",33
"Human Diseases","Cancer: specific types","mmu05219","Bladder cancer","14/2756","24/4955",0.583333333333333,1.04877237542332,0.2681124743987,0.478375825863024,0.92326460586569,0.809406229559673,"Thbs1/Mapk3/Mdm2/Dapk3/Hras/Rassf1/Erbb2/Map2k2/Araf/Braf/Cdk4/Mmp2/Dapk1/Vegfa",14
"Environmental Information Processing","Signal transduction","mmu04152","AMPK signaling pathway","43/2756","76/4955",0.565789473684211,1.0172303490948,0.169449564378717,0.480525752953167,0.92326460586569,0.809406229559673,"Lepr/Cd36/Pfkm/Akt3/Slc2a4/Cab39/Ppp2r5e/Mtor/Eef2/Eef2k/Tsc2/Pik3r2/Scd1/Creb5/Acaca/Hmgcr/Stk11/Elavl1/Cftr/Adra1a/Irs1/Rab10/Pfkfb1/Ppp2r3d/Fasn/Rptor/Creb1/Ppp2ca/Rab2a/Gys1/Cpt1a/Tsc1/Rps6kb2/Rheb/Creb3l1/Mlycd/Cidea/Prkaa1/Ppp2r2c/Adipor2/Adipor1/Ppp2r5b/Strada",43
"Genetic Information Processing","Information processing in viruses","mmu03250","Viral life cycle - HIV-1","19/2756","33/4955",0.575757575757576,1.03515195496328,0.226798742093608,0.482315794685568,0.92326460586569,0.809406229559673,"Tnpo3/Xpo1/Ccnt1/Bst2/Serinc3/Aff4/Mllt1/Pdcd6ip/Cdk9/Ppia/Serinc5/Nelfb/Vps4a/Cpsf6/Bicd2/Trim30d/Crebbp/Bicd1/Mllt3",19
"Environmental Information Processing","Signal transduction","mmu04340","Hedgehog signaling pathway","19/2756","33/4955",0.575757575757576,1.03515195496328,0.226798742093608,0.482315794685568,0.92326460586569,0.809406229559673,"Kif3a/Lrp2/Csnk1g2/Smurf2/Prkaca/Megf8/Smo/Hhatl/Iqce/Hhip/Grk2/Boc/Cul1/Cdon/Arrb2/Ptch1/Gpr161/Evc2/Spop",19
"Cellular Processes","Cell motility","mmu04814","Motor proteins","69/2756","123/4955",0.560975609756098,1.00857552479734,0.107808944240917,0.494959181222867,0.92326460586569,0.809406229559673,"Dctn6/Tpm2/Myl6/Tnnt2/Myh9/Myl9/Capza1/Dynlrb2/Acta2/Myo1f/Kif3a/Actg2/Dctn3/Klc1/Dnah12/Myh10/Kif3b/Tpm1/Dnah6/Actg1/Stard9/Dnali1/Myl7/Myl4/Kif16b/Myh11/Kif11/Dynlt1b/Dynlt1f/Myo19/Dnal4/Kif18a/Myl1/Kif3c/Dync1h1/Myo5b/Dnah8/Kif5c/Dync2h1/Kif13b/Kif5b/Myo9a/Dynlt1c/Klc4/Tubb4a/Myl12b/Tubb1/Myh14/Kif1c/Myo5c/Dnah9/Tpm4/Dynlt3/Kif23/Myo18a/Myo6/Dnah3/Bicdl2/Klc3/Dynll1/Tubb3/Dctn5/Tuba1c/Kif4/Actr1a/Kif20b/Bicdl1/Kif24/Actb",69
"Metabolism","Glycan biosynthesis and metabolism","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","10/2756","17/4955",0.588235294117647,1.05758558866217,0.266236577458029,0.495087139999129,0.92326460586569,0.809406229559673,"Pigh/Pigyl/Pigb/Gpld1/Pigm/Mppe1/Pgap1/Pigv/Pigx/Pgap2",10
"Metabolism","Carbohydrate metabolism","mmu00640","Propanoate metabolism","10/2756","17/4955",0.588235294117647,1.05758558866217,0.266236577458029,0.495087139999129,0.92326460586569,0.809406229559673,"Mcee/Bckdhb/Acaca/Echdc1/Echs1/Sucla2/Bckdha/Mlycd/Acads/Ldha",10
"Organismal Systems","Immune system","mmu04672","Intestinal immune network for IgA production","15/2756","26/4955",0.576923076923077,1.03724740426482,0.213161256001071,0.496895250325023,0.92326460586569,0.809406229559673,"H2-DMb1/Tnfsf13b/Icosl/Icos/H2-Ob/Il15/Pigr/Itgb7/Il15ra/Cd40/H2-DMa/H2-Eb2/Cd40lg/Tnfrsf13b/Tnfrsf17",15
"Human Diseases","Cancer: specific types","mmu05221","Acute myeloid leukemia","25/2756","44/4955",0.568181818181818,1.02153153450323,0.160591053202394,0.498990829427052,0.92326460586569,0.809406229559673,"Mapk3/Cd14/Akt3/Itgam/Hras/Mtor/Map2k2/Pik3r2/Pim1/Araf/Braf/Rps6kb2/Pim2/Runx1/Lef1/Tcf7/Cebpe/Tcf7l2/Stat3/Dusp6/Spi1/Pml/Sos1/Stat5b/Jup",25
"Human Diseases","Substance dependence","mmu05034","Alcoholism","40/2756","71/4955",0.563380281690141,1.01289887364828,0.122545714527615,0.500858289290507,0.92326460586569,0.809406229559673,"Fosb/Mapk3/Calml3/Gnai3/Hras/Prkaca/Hdac3/Gngt2/Gng11/Araf/Creb5/Braf/H3f3a/Adora2b/H3f3b/Ntrk2/Ppp1ca/Creb1/Gnai1/Calml4/Grin1/Calm1/Hdac11/Gnb5/Hdac5/Gnb1/Calm3/Shc1/Maoa/Gnas/Creb3l1/Calm2/Ddc/Sos1/Gnao1/Hdac10/Ppp1cb/Atf2/Hdac4/Hdac1",40
"Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment","36/2756","64/4955",0.5625,1.0113162191582,0.101999372120558,0.511658434249219,0.92326460586569,0.809406229559673,"Adcy4/Mapk3/Fos/Adcy3/Calml3/Adcy7/Gnai3/Plcb1/Adcy9/Cacna1d/Gria1/Prkaca/Gngt2/Gng11/Camk2a/Cacna1c/Creb1/Camk2b/Gnai1/Calml4/Grin1/Kcnj3/Calm1/Adcy6/Gnb5/Gnb1/Adcy1/Calm3/Plcb3/Gnas/Ryr2/Adcyap1r1/Calm2/Gnao1/Gnaq/Plcb2",36
"Metabolism","Glycan biosynthesis and metabolism","mmu00514","Other types of O-glycan biosynthesis","16/2756","28/4955",0.571428571428571,1.02736885755754,0.16257336570254,0.514048671207523,0.92326460586569,0.809406229559673,"Colgalt1/Fut10/Xxylt1/Galnt16/B4galt3/Galnt17/Galnt6/Galnt5/Galnt18/Ogt/B4galt1/Galnt4/B4galt2/Pomt2/Pomt1/Mfng",16
"Metabolism","Carbohydrate metabolism","mmu00030","Pentose phosphate pathway","11/2756","19/4955",0.578947368421053,1.04088686884119,0.199884018108195,0.515978034964025,0.92326460586569,0.809406229559673,"Pgls/Pfkm/Gpi1/Aldoa/Taldo1/Prps2/Aldoc/G6pdx/Aldob/Prps1l3/Shpk",11
"Metabolism","Metabolism of cofactors and vitamins","mmu00790","Folate biosynthesis","11/2756","19/4955",0.578947368421053,1.04088686884119,0.199884018108195,0.515978034964025,0.92326460586569,0.809406229559673,"Pcbd2/Gch1/Mocs2/Spr/Pts/Qdpr/Mocs1/Akr1b8/Akr1b10/Cbr1/Fpgs",11
"Organismal Systems","Environmental adaptation","mmu04710","Circadian rhythm","11/2756","19/4955",0.578947368421053,1.04088686884119,0.199884018108195,0.515978034964025,0.92326460586569,0.809406229559673,"Nfil3/Rbx1/Nr1d2/Bhlhe40/Clock/Creb1/Cry2/Prkaa1/Cul1/Rorc/Nr1d1",11
"Metabolism","Lipid metabolism","mmu00100","Steroid biosynthesis","6/2756","10/4955",0.6,1.07873730043541,0.278998819511744,0.52054996620241,0.92326460586569,0.809406229559673,"Lbr/Dhcr24/Lipa/Ebp/Msmo1/Sqle",6
"Genetic Information Processing","Translation","mmu03013","Nucleocytoplasmic transport","37/2756","66/4955",0.560606060606061,1.00791111404319,0.0724276822075702,0.522638109360848,0.92326460586569,0.809406229559673,"Rnps1/Ipo7/Tmem33/Tnpo3/Magohb/Xpo1/Tpr/Tnpo2/Pom121/Rbm8a/Ahctf1/Cse1l/Nup205/Magoh/Kpna1/Eef1a1/Kpnb1/Eif4a3/Senp2/Pym1/Acin1/Eef1a2/Nup54/Kpna2/Xpo7/Thoc7/Sumo1/Nup62/Thoc2/Ipo8/Ipo9/Kpna6/Xpo4/Nup188/Ncbp1/Nup93/Pnn",37
"Organismal Systems","Aging","mmu04211","Longevity regulating pathway","32/2756","57/4955",0.56140350877193,1.00934484251267,0.0794337411234423,0.523715576985592,0.92326460586569,0.809406229559673,"Adcy4/Adcy3/Adcy7/Adcy9/Akt3/Hras/Bax/Rb1cc1/Prkaca/Mtor/Sod2/Tsc2/Pik3r2/Creb5/Eif4e/Stk11/Irs1/Cat/Rptor/Creb1/Tsc1/Rps6kb2/Adcy6/Ehmt1/Adcy1/Rheb/Creb3l1/Sesn3/Prkaa1/Adipor2/Adipor1/Atf2",32
"Environmental Information Processing","Signal transduction","mmu04370","VEGF signaling pathway","22/2756","39/4955",0.564102564102564,1.01419746194782,0.0996419166641072,0.527111562069129,0.92326460586569,0.809406229559673,"Hspb1/Ptgs2/Mapk3/Akt3/Hras/Map2k2/Pik3r2/Rac2/Rac1/Mapk13/Plcg1/Casp9/Plcg2/Kdr/Ppp3ca/Rac3/Vegfa/Pla2g4f/Pxn/Cdc42/Ppp3r1/Nos3",22
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","38/2756","68/4955",0.558823529411765,1.00470630922906,0.0437440247986879,0.533281723940184,0.92326460586569,0.809406229559673,"Tlr4/Mapk3/Rbx1/Eno3/Pfkm/Cybb/Akt3/Aldoa/Egln3/Erbb2/Mtor/Map2k2/Trf/Pik3r2/Eloc/Eno1b/Eif4e/Camk2a/Rps6/Ifngr2/Pdk1/Ifng/Camk2b/Plcg1/Epas1/Rps6kb2/Aldoc/Plcg2/Hkdc1/Stat3/Gapdh/Cul2/Crebbp/Hk2/Vegfa/Ldha/Aldob/Nos3",38
"Organismal Systems","Endocrine system","mmu04922","Glucagon signaling pathway","38/2756","68/4955",0.558823529411765,1.00470630922906,0.0437440247986879,0.533281723940184,0.92326460586569,0.809406229559673,"Calml3/Pfkm/Plcb1/Sik2/Akt3/Pygl/Sik1/Prkaca/Pygm/Phkb/Ppp4c/Creb5/Acaca/Camk2a/Pfkfb1/Creb1/Ppp4r3a/Pgam1/Gys1/Camk2b/Calml4/Cpt1a/Calm1/Calm3/Plcb3/Gnas/Ppp3ca/Creb3l1/Prkaa1/Itpr2/Calm2/Crebbp/Ldha/Prmt1/Gnaq/Ppp3r1/Atf2/Plcb2",38
"Metabolism","Amino acid metabolism","mmu00260","Glycine, serine and threonine metabolism","12/2756","21/4955",0.571428571428571,1.02736885755754,0.140692756037384,0.534795463845603,0.92326460586569,0.809406229559673,"Bpgm/Sdsl/Shmt2/Psph/Pgam1/Gcat/Maoa/Cth/Sardh/Tha1/Phgdh/Alas2",12
"Metabolism","Metabolism of cofactors and vitamins","mmu00670","One carbon pool by folate","12/2756","21/4955",0.571428571428571,1.02736885755754,0.140692756037384,0.534795463845603,0.92326460586569,0.809406229559673,"Ahcyl2/Mthfd1l/Mthfd2/Shmt2/Ahcy/Cth/Mat1a/Mthfsl/Sardh/Mthfd1/Mthfs/Mthfr",12
"Metabolism","Energy metabolism","mmu00910","Nitrogen metabolism","7/2756","12/4955",0.583333333333333,1.04877237542332,0.189353884534751,0.544521706531903,0.92326460586569,0.809406229559673,"Car8/Car4/Glul/Car3/Car2/Car14/Car1",7
"Organismal Systems","Endocrine system","mmu04614","Renin-angiotensin system","13/2756","23/4955",0.565217391304348,1.016201804758,0.0871807842464089,0.551920302391596,0.92326460586569,0.809406229559673,"Mme/Agt/Enpep/Ace2/Mcpt4/Cma1/Anpep/Ctsa/Ace3/Agtr1a/Ace/Prcp/Agtr1b",13
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","66/2756","119/4955",0.554621848739496,0.997152126452903,-0.0352010833270944,0.552424571916342,0.92326460586569,0.809406229559673,"Hsp90aa1/Tlr4/Il1b/Jak1/Antxr1/Hsp90ab1/Tnfaip3/Mapk3/Gbp2/Antxr2/Txn1/Map1lc3a/Cybb/Naip2/Vdac1/Plcb1/Pkn2/Pkn1/Traf6/Rhoa/Jun/Oas2/Erbin/Gabarap/Ywhae/Ripk1/Myd88/Ifi204/Vdac2/Ccl5/Cyba/Pstpip1/Mcu/Pycard/Mapk13/Ccl12/Traf3/Panx1/Traf5/Nampt/Map1lc3b/Ctsb/Mapk9/Ifnar1/Plcb3/Fadd/Irgm2/P2rx7/Gabarapl2/Irf7/Ripk3/Gpsm3/Itpr2/Tbk1/Rnasel/Card6/Dhx33/Il18/Atg16l1/Irgm1/Naip6/Gsdmd/Gabarapl1/Plcb2/Cxcl3/Nlrx1",66
"Organismal Systems","Immune system","mmu04625","C-type lectin receptor signaling pathway","40/2756","72/4955",0.555555555555556,0.998830833736494,-0.0111867557113117,0.553619856381447,0.92326460586569,0.809406229559673,"Ptgs2/Il1b/Rras/Clec4e/Mapk3/Clec4d/Nfatc4/Calml3/Egr2/Mdm2/Akt3/Rhoa/Jun/Cblb/Hras/Bcl10/Cd209a/Pik3r2/Clec4n/Arhgef12/Clec1b/Pycard/Mapk13/Lsp1/Calml4/Ksr1/Calm1/Mapk9/Calm3/Plcg2/Ppp3ca/Pak1/Itpr2/Calm2/Nfatc1/Cyld/Il17d/Ppp3r1/Il12a/Mras",40
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","87/2756","157/4955",0.554140127388535,0.996286041803407,-0.0529372904533512,0.554610109515181,0.92326460586569,0.809406229559673,"Pttg1/Adcy4/Itgb2/Jak1/Mapk3/Icam1/Fos/H2-K1/Slc25a4/Adcy3/H2-DMb1/H2-Q7/Nfatc4/Map3k3/Egr2/Smad4/Adcy7/Zfp36/Vdac1/Xpo1/Adcy9/Akt3/Smad2/Jun/Tgfbr2/Hras/Cdc27/Bax/Atr/Il1r1/H2-Q6/Itgal/Prkaca/Map2k2/Tln1/Pik3r2/Il1r2/Creb5/Vdac2/Ranbp3/Cdkn2c/Canx/H2-Ob/Jak3/Cdc23/H2-Q1/Anapc16/Slc25a5/Kat5/Anapc2/Creb1/H2-D1/Bub1b/Cdk4/H2-M3/H2-Q2/Tgfbr1/Cdkn2b/Adcy6/B2m/Nrp1/Ccne2/Mapk9/Adcy1/Lta/Srf/Anapc4/Ppp3ca/Nfyb/Creb3l1/Il15/Il2rb/Cdc16/Msx1/Spi1/Crebbp/Il15ra/H2-T23/Cd40/H2-DMa/H2-Eb2/Nfatc1/Dlg1/Ppp3r1/Stat5b/Atf2/Polb",87
"Human Diseases","Endocrine and metabolic disease","mmu04934","Cushing syndrome","56/2756","101/4955",0.554455445544555,0.996852950897412,-0.035770030718009,0.555837372349762,0.92326460586569,0.809406229559673,"Adcy4/Mapk3/Adcy3/Ctnnb1/Agt/Adcy7/Gnai3/Plcb1/Adcy9/Cacna1d/Rap1b/Prkaca/Map2k2/Mrap/Fzd7/Creb5/Braf/Wnt9a/Cdkn2c/Camk2a/Cacna1c/Wdr5/Fzd2/Creb1/Fzd5/Agtr1a/Cdk4/Camk2b/Gnai1/Wnt7a/Cdkn2b/Wnt4/Adcy6/Axin2/Apc/Ccne2/Fzd4/Adcy1/Lef1/Fzd6/Tcf7/Plcb3/Ldlr/Gnas/Gna11/Fzd8/Tcf7l2/Creb3l1/Itpr2/Ahr/Cdk6/Gnaq/Agtr1b/Atf2/Plcb2/Wnt11",56
"Metabolism","Lipid metabolism","mmu00600","Sphingolipid metabolism","19/2756","34/4955",0.558823529411765,1.00470630922906,0.0308246552649296,0.558969991325485,0.92326460586569,0.809406229559673,"B4galnt1/Hexb/Asah2/Plpp1/Gla/Acer2/Sgpp2/Asah1/Gal3st1/Acer3/Kdsr/Hexa/Smpd2/Sgms1/Neu1/B4galt5/B4galt6/Gm2a/Gba2",19
"Metabolism","Carbohydrate metabolism","mmu00562","Inositol phosphate metabolism","30/2756","54/4955",0.555555555555556,0.998830833736494,-0.00967020758497605,0.560456813531372,0.92326460586569,0.809406229559673,"Sacm1l/Pik3c2a/Inpp5k/Pik3c3/Plcb1/Cdipt/Fig4/Itpkc/Tpi1/Plcd1/Plce1/Mtmr4/Pi4k2b/Itpk1/Plcg1/Plcd3/Pi4ka/Mtmr6/Isyna1/Plcb3/Synj1/Plcg2/Pik3cg/Pip4k2c/Inppl1/Ppip5k1/Pi4k2a/Inpp5e/Plcb2/Mtm1",30
"Genetic Information Processing","Translation","mmu03015","mRNA surveillance pathway","30/2756","54/4955",0.555555555555556,0.998830833736494,-0.00967020758497605,0.560456813531372,0.92326460586569,0.809406229559673,"Cstf2/Rnps1/Magohb/Etf1/Pabpn1/Rbm8a/Pabpc4/Magoh/Ppp2r5e/Cstf3/Cstf2t/Fus/Eif4a3/Papolb/Pym1/Acin1/Ppp2r3d/Ppp1ca/Msi2/Cpsf4/Ppp2ca/Cpsf2/Smg5/Cpsf6/Pabpc1l/Ppp2r2c/Ncbp1/Ppp1cb/Ppp2r5b/Pnn",30
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","30/2756","54/4955",0.555555555555556,0.998830833736494,-0.00967020758497605,0.560456813531372,0.92326460586569,0.809406229559673,"Hc/C1rb/Itgb2/C7/A2m/Vwf/Cd59a/Itgam/C3/C1qa/C4b/C5ar1/Cd55/C1s1/Thbd/C2/Vtn/C1s2/Klkb1/Cr1l/Serping1/Plat/Procr/Pros1/Fga/Serpina1b/Fgg/F3/F13a1/Cfi",30
"Metabolism","Glycan biosynthesis and metabolism","mmu00603","Glycosphingolipid biosynthesis - globo and isoglobo series","8/2756","14/4955",0.571428571428571,1.02736885755754,0.114793752617714,0.564997258696957,0.926269544306069,0.812040594483481,"Hexb/St3gal2/Gla/A3galt2/Gbgt1/Hexa/Naga/B3galnt1",8
"Organismal Systems","Aging","mmu04213","Longevity regulating pathway - multiple species","21/2756","38/4955",0.552631578947368,0.993573829348407,-0.0445142378078996,0.584651171191287,0.949362139886805,0.83228537653296,"Hspa8/Adcy4/Adcy3/Cryab/Adcy7/Adcy9/Akt3/Hras/Prkaca/Mtor/Sod2/Pik3r2/Irs1/Cat/Rptor/Rps6kb2/Adcy6/Adcy1/Prkaa1/Eif4ebp2/Hdac1",21
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","21/2756","38/4955",0.552631578947368,0.993573829348407,-0.0445142378078996,0.584651171191287,0.949362139886805,0.83228537653296,"Tlr4/Il1b/H2-DMb1/Il18r1/Il18rap/Smad2/Jun/Maf/Il4ra/Tlr5/H2-Ob/Ifngr2/Ifng/Stat3/Rorc/H2-DMa/H2-Eb2/Gata3/Il18/Nfatc1/Il12a",21
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","22/2756","40/4955",0.55,0.988842525399129,-0.0793120425432278,0.596470824421256,0.963375878132098,0.844570919553993,"Il1b/Il33/Polr2e/Casp7/Polr2k/Ripk1/Zdhhc1/Ifi204/Casp3/Ccl5/Polr2h/Pycard/Fadd/Irf7/Ripk3/Tbk1/Mlkl/Polr3f/Il18/Ccl4/Gsdmd/Polr3h",22
"Metabolism","Lipid metabolism","mmu00062","Fatty acid elongation","10/2756","18/4955",0.555555555555556,0.998830833736494,-0.00556270407873608,0.598931630979486,0.963375878132098,0.844570919553993,"Hsd17b12/Hacd1/Hadh/Ppt1/Ppt2/Hacd4/Hadhb/Mecr/Echs1/Elovl7",10
"Organismal Systems","Digestive system","mmu04978","Mineral absorption","17/2756","31/4955",0.548387096774194,0.985942693946346,-0.0878878657290001,0.608277376048832,0.972886197908905,0.852908412428242,"Mt1/Slc34a2/Atp1a2/Atp1a3/Atp1b1/Trf/Atox1/Atp2b1/Trpm6/Slc31a1/Ftl1/Atp1b2/Fth1/Steap1/Cybrd1/Atp1a1/Slc26a3",17
"Metabolism","Nucleotide metabolism","mmu00230","Purine metabolism","35/2756","64/4955",0.546875,0.983224101959361,-0.15121049203644,0.610953125098899,0.972886197908905,0.852908412428242,"Ak1/Adcy4/Pde4b/Adcy3/Gmpr/Hddc2/Adcy7/Gda/Adcy9/Guk1/Pde9a/Entpd2/Nt5m/Prps2/Npr1/Lacc1/Papss2/Nt5c2/Rrm2b/Adcy6/Adcy1/Enpp4/Dguok/Ak7/Entpd3/Ntpcr/Ak6/Adprm/Pde7a/Prps1l3/Nme4/Nme7/Pde1a/Nme6/Nudt16",35
"Organismal Systems","Excretory system","mmu04960","Aldosterone-regulated sodium reabsorption","11/2756","20/4955",0.55,0.988842525399129,-0.0559683262340668,0.613403321262213,0.972886197908905,0.852908412428242,"Mapk3/Atp1a2/Atp1a3/Atp1b1/Pik3r2/Irs1/Atp1b2/Nr3c2/Sgk1/Atp1a1/Scnn1g",11
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","30/2756","55/4955",0.545454545454545,0.980670273123103,-0.161366736333612,0.618682166036929,0.975718934805234,0.855391811960755,"Jak1/Mapk3/Fos/H2-DMb1/Jak2/Jun/Maf/Il4ra/H2-Ob/Jak3/Ifngr2/Mapk13/Ifng/Plcg1/Jag1/Mapk9/Ppp3ca/Maml3/Il2rb/H2-DMa/H2-Eb2/Gata3/Rbpj/Nfatc1/Jag2/Ppp3r1/Stat5b/Nfkbie/Il12a/Rbpjl",30
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","42/2756","77/4955",0.545454545454545,0.980670273123103,-0.19136176821627,0.621907719916898,0.975718934805234,0.855391811960755,"Tlr4/Il1b/Hc/Map2k7/Cd14/Ctnnb1/Il17rc/Akt3/Traf6/C3/C1qa/C4b/Ripk1/Scd1/C5ar1/Acaca/Aldh3a2/Myd88/Casp3/C2/Fasn/Map2k3/Mapk13/Tra2a/Traf3/Tradd/Cpt1a/Cyp2e1/Mapk9/Lef1/Tcf7/Fadd/Nox4/Tcf7l2/Mlycd/Prkaa1/Tbk1/Adipor2/Adipor1/Irak1/Il12a/Cxcl3",42
"Cellular Processes","Cellular community - eukaryotes","mmu04550","Signaling pathways regulating pluripotency of stem cells","48/2756","88/4955",0.545454545454545,0.980670273123103,-0.204805386023754,0.624133437444873,0.975718934805234,0.855391811960755,"Id3/Jak1/Mapk3/Ctnnb1/Skil/Jak2/Smad4/Meis1/Pcgf2/Pcgf1/Akt3/Smad2/Acvr2a/Hras/Fgf2/Id4/Id2/Map2k2/Inhbb/Rif1/Pik3r2/Fzd7/Wnt9a/Jak3/Fzd2/Mapk13/Fzd5/Acvr2b/Il6st/Bmpr1b/Wnt7a/Sox2/Wnt4/Axin2/Apc/Fzd4/Smarcad1/Fzd6/Tcf7/Fzd8/Stat3/Klf4/Bmi1/Fgfr1/Pax6/Id1/Pcgf5/Wnt11",48
"Genetic Information Processing","Replication and repair","mmu03440","Homologous recombination","12/2756","22/4955",0.545454545454545,0.980670273123103,-0.101715348954213,0.62663474112125,0.975718934805234,0.855391811960755,"Xrcc2/Babam2/Pold4/Topbp1/Rpa3/Mus81/Rpa2/Abraxas1/Ssbp1/Rad51b/Rad54b/Babam1",12
"Human Diseases","Cancer: specific types","mmu05224","Breast cancer","49/2756","90/4955",0.544444444444444,0.978854217061764,-0.226625406099409,0.631899721599809,0.979444568479704,0.858657994901176,"Mapk3/Fos/Gadd45b/Ctnnb1/Frat2/Gadd45g/Polk/Hey1/Hes1/Akt3/Jun/Lrp5/Hras/Fgf2/Bax/Erbb2/Mtor/Map2k2/Pik3r2/Fzd7/Araf/Notch4/Braf/Wnt9a/Fzd2/Esr1/Fzd5/Cdk4/Wnt7a/Rps6kb2/Wnt4/Jag1/Axin2/Apc/Fzd4/Lef1/Shc1/Fzd6/Fgf16/Tcf7/Fzd8/Tcf7l2/Ncoa3/Flt4/Sos1/Jag2/Cdk6/Fgfr1/Wnt11",49
"Human Diseases","Cancer: specific types","mmu05213","Endometrial cancer","20/2756","37/4955",0.540540540540541,0.97183540579767,-0.192493066542968,0.641797287487904,0.985223630697618,0.863724374496446,"Mapk3/Gadd45b/Ctnnb1/Gadd45g/Polk/Akt3/Hras/Bax/Erbb2/Map2k2/Pik3r2/Araf/Braf/Casp9/Axin2/Apc/Lef1/Tcf7/Tcf7l2/Sos1",20
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","45/2756","83/4955",0.542168674698795,0.974762620875374,-0.259558138799881,0.645859976067831,0.985223630697618,0.863724374496446,"Aox3/Socs3/Lepr/Jak1/Csf3r/Il11ra1/Il3ra/Jak2/Mcl1/Il13ra1/Akt3/Hras/Il7r/Mtor/Pik3r2/Pim1/Il4ra/Socs4/Stam2/Jak3/Csf2rb2/Il10rb/Ifngr2/Ctf1/Il6st/Ifng/Stam/Pdgfa/Epor/Ifnar1/Il15/Ifnlr1/Ghr/Il2rb/Stat3/Il20rb/Crebbp/Il15ra/Sos1/Il22ra1/Ptpn6/Cntfr/Stat5b/Il12a/Il10ra",45
"Metabolism","Amino acid metabolism","mmu00360","Phenylalanine metabolism","6/2756","11/4955",0.545454545454545,0.980670273123103,-0.0718435563316563,0.649139062971684,0.985223630697618,0.863724374496446,"Mif/Aldh3b1/Maoa/Aldh3b2/Ddc/Got1l1",6
"Metabolism","Glycan biosynthesis and metabolism","mmu00541","Biosynthesis of various nucleotide sugars","6/2756","11/4955",0.545454545454545,0.980670273123103,-0.0718435563316563,0.649139062971684,0.985223630697618,0.863724374496446,"Cmah/Cyb5r3/Ugp2/Cyb5r1/Nans/Ugdh",6
"Organismal Systems","Endocrine system","mmu04929","GnRH secretion","21/2756","39/4955",0.538461538461538,0.968097577313833,-0.223900479843528,0.651780715167138,0.985223630697618,0.863724374496446,"Spp1/Mapk3/Plcb1/Akt3/Cacna1d/Hras/Kcnj11/Map2k2/Kcnn3/Gabbr1/Pik3r2/Cacna1c/Kcnn4/Lhb/Kcnj3/Plcb3/Gna11/Itpr2/Gnaq/Arrb2/Plcb2",21
