"Site","Genus","Eigengene","r","p_raw","p_adj","is_rescue_genus"
"Lung","Lactobacillus","EG_DB_down",0.559440559440559,0.0585894753885676,0.286437435232997,TRUE
"Lung","Massilia","EG_DB_down",-0.559440559440559,0.0585894753885676,0.286437435232997,TRUE
"Lung","Clostridium_sensu_stricto_1","EG_DB_down",0.552447552447552,0.0625114832796152,0.288342847161155,TRUE
"Lung","Helicobacter","EG_DB_up",-0.545454545454545,0.0666118822668891,0.288342847161155,TRUE
"Lung","Clostridium_sensu_stricto_1","EG_DB_up",-0.545454545454545,0.0666118822668891,0.288342847161155,TRUE
"Lung","MND1","EG_DB_down",-0.545454545454545,0.0666118822668891,0.288342847161155,TRUE
"Lung","Alloprevotella","EG_DB_up",-0.538461538461538,0.0708943175492232,0.288342847161155,TRUE
"Lung","Lachnoclostridium","EG_DB_up",-0.531468531468531,0.0753623350534838,0.288342847161155,FALSE
"Lung","Parabacteroides","EG_DB_up",-0.531468531468531,0.0753623350534838,0.288342847161155,FALSE
"Lung","Akkermansia","EG_DB_down",0.531468531468531,0.0753623350534838,0.288342847161155,FALSE
"Lung","Bacteroides","EG_DB_down",0.531468531468531,0.0753623350534838,0.288342847161155,FALSE
"Lung","Haliangium","EG_DB_down",-0.531468531468531,0.0753623350534838,0.288342847161155,TRUE
"Lung","Eubacterium_coprostanoligenes_group","EG_DB_up",-0.517482517482518,0.0848687711339349,0.298581463948387,TRUE
"Lung","Nitrospira","EG_DB_down",-0.517482517482518,0.0848687711339349,0.298581463948387,TRUE
"Lung","Lachnospiraceae_NK4A136_group","EG_DB_up",-0.510489510489511,0.0899137363026392,0.298581463948387,TRUE
"Lung","Colidextribacter","EG_DB_up",-0.510489510489511,0.0899137363026392,0.298581463948387,TRUE
"Lung","Clostridia_UCG-014","EG_DB_down",0.510489510489511,0.0899137363026392,0.298581463948387,FALSE
"Lung","Bryobacter","EG_DB_down",-0.510489510489511,0.0899137363026392,0.298581463948387,TRUE
"Lung","Vicinamibacteraceae","EG_DB_down",-0.510489510489511,0.0899137363026392,0.298581463948387,TRUE
"Lung","Oscillibacter","EG_DB_down",0.503496503496504,0.0951573665941248,0.304503573101199,TRUE
"Lung","Gaiella","EG_DB_down",-0.503496503496504,0.0951573665941248,0.304503573101199,TRUE
"Lung","Methyloversatilis","EG_DB_up",-0.48951048951049,0.106252371759346,0.306564220158113,TRUE
"Lung","Nitrospira","EG_DB_up",0.48951048951049,0.106252371759346,0.306564220158113,TRUE
"Lung","Ralstonia","EG_DB_down",0.48951048951049,0.106252371759346,0.306564220158113,TRUE
"Lung","Lachnospiraceae_NK4A136_group","EG_DB_down",0.48951048951049,0.106252371759346,0.306564220158113,TRUE
"Lung","Prevotella","EG_DB_down",0.48951048951049,0.106252371759346,0.306564220158113,FALSE
"Lung","Mucispirillum","EG_DB_down",0.48951048951049,0.106252371759346,0.306564220158113,TRUE
"Lung","Haliangium","EG_DB_up",0.475524475524476,0.118175957013032,0.326926018645295,TRUE
"Lung","Pseudarthrobacter","EG_DB_up",0.468531468531469,0.124454791188834,0.326926018645295,FALSE
"Lung","Desulfovibrio","EG_DB_up",-0.468531468531469,0.124454791188834,0.326926018645295,TRUE
